timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2]
7866316444;7866316365;0.0;0.0;-0.0
7866318285;7866317865;0.0;0.0;-0.0
7866337434;7866337362;0.0;0.0;-0.0
7866358435;7866358359;0.0;0.0;-0.0
7866379479;7866379403;0.0;0.0;-0.0
7866400473;7866400353;0.0;0.0;-0.0
7866418436;7866418351;0.0;0.0;-0.0
7866439472;7866439395;0.0;0.0;-0.0
7866460423;7866460345;0.0;0.0;-0.0
7866476964;7866476890;0.0;0.0;-0.0
7866498249;7866497840;0.0;0.0;-0.0
7866518914;7866518838;0.0;0.0;-0.0
7866539910;7866539836;0.0;0.0;-0.0
7866557909;7866557832;0.0;0.0;-0.0
7866578905;7866578831;0.0;0.0;-0.0
7866599901;7866599826;0.0;0.0;-0.0
7866617903;7866617824;0.0;0.0;-0.0
7866638901;7866638821;0.0;0.0;-0.0
7866659898;7866659818;0.0;0.0;-0.0
7866680892;7866680815;0.0;0.0;-0.0
7866697387;7866697315;0.0;0.0;-0.0
7866718463;7866718310;0.0;0.0;-0.0
7866739447;7866739355;0.0;0.0;-0.0
7866757382;7866757305;0.0;0.0;-0.0
7866778377;7866778302;0.0;0.0;-0.0
7866799422;7866799346;0.0;0.0;-0.0
7866820369;7866820296;0.0;0.0;-0.0
7866838412;7866838294;0.0;0.0;-0.0
7866859500;7866859338;0.0;0.0;-0.0
7866878867;7866878789;0.0;0.0;-0.0
7866896908;7866896833;0.0;0.0;-0.0
7866917856;7866917783;0.0;0.0;-0.0
7866938858;7866938781;0.0;0.0;-0.0
7866959852;7866959777;0.0;0.0;-0.0
7866977848;7866977775;0.0;0.0;-0.0
7866998850;7866998772;0.0;0.0;-0.0
7867019842;7867019769;0.0;0.0;-0.0
7867036350;7867036267;0.0;0.0;-0.0
7867058844;7867058764;0.0;0.0;-0.0
7867079835;7867079761;0.0;0.0;-0.0
7867100831;7867100758;0.0;0.0;-0.0
7867117330;7867117256;0.0;0.0;-0.0
7867138328;7867138253;0.0;0.0;-0.0
7867159381;7867159298;0.0;0.0;-0.0
7867177379;7867177248;0.0;0.0;-0.0
7867198412;7867198245;0.0;0.0;-0.0
7867219439;7867219289;0.0;0.0;-0.0
7867237311;7867237240;0.0;0.0;-0.0
7867258307;7867258237;0.0;0.0;-0.0
7867279353;7867279281;0.0;0.0;-0.0
7867300305;7867300231;0.0;0.0;-0.0
7867316850;7867316778;0.0;0.0;-0.0
7867337804;7867337726;0.0;0.0;-0.0
7867358798;7867358726;0.0;0.0;-0.0
7867379798;7867379721;0.0;0.0;-0.0
7867398220;7867397718;0.0;0.0;-0.0
7867418792;7867418715;0.0;0.0;-0.0
7867439785;7867439712;0.0;0.0;-0.0
7867457783;7867457710;0.0;0.0;-0.0
7867478782;7867478707;0.0;0.0;-0.0
7867499777;7867499704;0.0;0.0;-0.0
7867520773;7867520701;0.0;0.0;-0.0
7867537296;7867537199;0.0;0.0;-0.0
7867558270;7867558196;0.0;0.0;-0.0
7867579314;7867579241;0.0;0.0;-0.0
7867597267;7867597191;0.0;0.0;-0.0
7867618264;7867618188;0.0;0.0;-0.0
7867639306;7867639232;0.0;0.0;-0.0
7867660257;7867660182;0.0;0.0;-0.0
7867678292;7867678180;0.0;0.0;-0.0
7867699294;7867699224;0.0;0.0;-0.0
7867720247;7867720174;0.0;0.0;-0.0
7867736796;7867736719;0.0;0.0;-0.0
7867758074;7867757669;0.0;0.0;-0.0
7867778741;7867778667;0.0;0.0;-0.0
7867799739;7867799663;0.0;0.0;-0.0
7867817735;7867817661;0.0;0.0;-0.0
7867838731;7867838658;0.0;0.0;-0.0076797274
7867859731;7867859655;0.0;0.0;-0.026111022
7867877725;7867877653;0.0;0.0;-0.04070247
7867898723;7867898650;0.0;0.0;-0.056061886
7867919718;7867919647;0.0;0.0;-0.06911738
7867940716;7867940644;0.0;0.0;-0.08140492
7867957212;7867957142;0.0;0.0;-0.08140492
7867978211;7867978139;0.0;0.0;-0.086012736
7867999256;7867999184;0.0;0.0;-0.092924476
7868017207;7868017134;0.0;0.0;-0.10734203
7868038201;7868038131;0.0;0.0;-0.11404616
7868059245;7868059176;0.0;0.0;-0.12770055
7868080197;7868080125;0.0;0.0;-0.13292272
7868098195;7868098123;0.0;0.0;-0.15158808
7868119238;7868119167;0.0;0.0;-0.1520611
7868138690;7868138618;0.0;0.0;-0.15715791
7868156734;7868156662;0.0;0.0;-0.16211009
7868177686;7868177612;0.0;0.0;-0.16852885
7868198682;7868198609;0.0;0.0;-0.18914692
7868219678;7868219607;0.0;0.0;-0.22369581
7868237677;7868237604;0.0;0.0;-0.23874117
7868258672;7868258601;0.0;0.0;-0.24338472
7868279670;7868279598;0.0;0.0;-0.2561245
7868296169;7868296096;0.0;0.0;-0.2562983
7868318666;7868318593;0.0;0.0;-0.2667204
7868339664;7868339590;0.0;0.0;-0.27122372
7868360657;7868360587;0.0;0.0;-0.2764538
7868377157;7868377085;0.0;0.0;-0.28162053
7868398155;7868398082;0.0;0.0;-0.2874763
7868419198;7868419127;0.0;0.0;-0.2925957
7868437148;7868437077;0.0;0.0;-0.29766387
7868458150;7868458074;0.0;0.0;-0.30413392
7868479190;7868479118;0.0;0.0;-0.3041647
7868497146;7868497070;0.0;0.0;-0.3141
7868518140;7868518066;0.0;0.0;-0.3141
7868539186;7868539110;0.0;0.0;-0.3141
7868560131;7868560060;0.0;0.0;-0.3141
7868576681;7868576605;0.0;0.0;-0.3141
7868597627;7868597555;0.0;0.0;-0.3141
7868618624;7868618552;0.0;0.0;-0.3141
7868639681;7868639550;0.0;0.0;-0.3141
7868657946;7868657549;0.0;0.0;-0.3141
7868678619;7868678544;0.0;0.0;-0.3141
7868699613;7868699542;0.0;0.0;-0.3141
7868717610;7868717539;0.0;0.0;-0.3141
7868738608;7868738536;0.0;0.0;-0.3141
7868759642;7868759533;0.0;0.0;-0.3141
7868780713;7868780531;0.0;0.0;-0.3141
7868797101;7868797028;0.0;0.0;-0.3141
7868818098;7868818026;0.0;0.0;-0.3141
7868839145;7868839072;0.0;0.0;-0.3141
7868857090;7868857020;0.0;0.0;-0.3141
7868878087;7868878017;0.0;0.0;-0.3141
7868899134;7868899062;0.0;0.0;-0.3141
7868920083;7868920012;0.0;0.0;-0.3141
7868938081;7868938009;0.0;0.0;-0.3141
7868959128;7868959054;0.0;0.0;-0.3141
7868980076;7868980004;0.0;0.0;-0.3141
7868996621;7868996548;0.0;0.0;-0.3141
