timestamp;timestamp_sample;time_last_fuse;device_id;observation[0];observation[1];observation[2];observation_variance[0];observation_variance[1];observation_variance[2];innovation[0];innovation[1];innovation[2];innovation_filtered[0];innovation_filtered[1];innovation_filtered[2];innovation_variance[0];innovation_variance[1];innovation_variance[2];test_ratio[0];test_ratio[1];test_ratio[2];test_ratio_filtered[0];test_ratio_filtered[1];test_ratio_filtered[2];estimator_instance;innovation_rejected;fused
7866696415;7866507932;7866507932;0;0.6808714;-0.32028854;-0.65865713;1.0;1.0;1.0;0.0005893707;0.0006593764;0.00028914213;-6.0545346e-05;0.00050513964;-0.00030842284;1.0000057;1.0000132;1.0000049;5.557694e-06;6.9563434e-06;1.3376441e-06;-3.5060023e-07;6.3041534e-06;-2.5774552e-06;1;0;1
7867191356;7867002774;7867002774;0;0.6845234;-0.31510732;-0.65736985;1.0;1.0;1.0;-0.002884984;-0.0047370493;-0.0007096529;-0.00014234475;0.00037553522;-0.0003690002;1.0000055;1.0000129;1.0000048;0.0001331694;0.00035902957;8.056324e-06;-7.122731e-06;-4.093903e-05;-2.420696e-05;1;0;1
7867696027;7867507513;7867507513;0;0.6843857;-0.31100178;-0.6594651;1.0;1.0;1.0;-0.0024191737;-0.009077072;0.001839757;-0.00011667653;0.00047187842;-0.00045352374;1.0000057;1.0000131;1.0000049;9.3637886e-05;0.0013182745;5.4155025e-05;-1.5650023e-05;3.4734996e-05;-9.519085e-05;1;0;1
7868190831;7868002356;7868002356;0;0.70195806;-0.3173721;-0.63759685;1.0;1.0;1.0;-0.019908488;-0.002750218;-0.019921124;-0.00050762814;0.00027222533;-0.00074532157;1.0000066;1.0000147;1.0000057;0.006341525;0.000121025274;0.0063496586;-0.000108511726;1.8184275e-05;-0.0001720576;1;0;1
7868695958;7868507095;7868507095;0;0.52686995;-0.2957711;-0.79682344;1.0;1.0;1.0;0.04241973;0.04212424;0.014792204;-0.008230045;0.0134451585;-0.015627488;1.0000087;1.0000169;1.0000046;0.028790686;0.028390989;0.003501017;-0.006909264;0.020089947;-0.015698;1;0;1
7869200305;7869011835;7869011835;0;-0.065389596;-0.03811235;-0.9971317;1.0;1.0;1.0;0.04964863;-0.0095244795;-0.0016089678;0.01076282;-0.005236391;-0.009066069;1.000015;1.0000188;1.0;0.039439194;0.001451382;4.1420437e-05;0.013477923;-0.0034970362;-0.009690208;1;0;1
7869695534;7869506676;7869506676;0;-0.019503888;0.03623654;-0.99915296;1.0;1.0;1.0;-0.02162512;-0.027497698;3.7312508e-05;0.0018426346;-0.004850189;-0.004465494;1.0000172;1.0000204;1.0;0.0074822046;0.012097782;2.2346796e-08;0.0035015924;-0.005552494;-0.003704338;1;0;1
7870190066;7870001519;7870001519;0;0.020180779;0.03974604;-0.99900603;1.0;1.0;1.0;-0.04998853;-0.028289713;-0.00048404932;-0.0013268576;-0.0015019143;-0.0023768707;1.0000194;1.0000222;1.0;0.039980873;0.012804783;3.7470136e-06;8.1887236e-05;-0.0011348648;-0.0014217632;1;0;1
7870698462;7870506258;7870506258;0;-0.06911139;0.047826037;-0.99646187;1.0;1.0;1.0;0.05147384;-0.03981467;-0.0033504963;-0.0028382393;-0.0010118611;-0.0017158935;1.0000219;1.0000241;1.0;0.04239197;0.025362497;0.00017960681;-0.002889464;-0.0012283361;-0.0005585972;1;0;1
7871199484;7871010997;7871010997;0;-0.07070404;-0.024487756;-0.99719673;1.0;1.0;1.0;0.048813;0.047808215;-0.0022916198;-0.0013865732;0.0016334472;-0.0011815021;1.0000243;1.0000262;1.0;0.038122416;0.036569323;8.402434e-05;-0.001683643;0.000670769;-0.00022593953;1;0;1
