timestamp;timestamp_sample;q[0];q[1];q[2];q[3];delta_q_reset[0];delta_q_reset[1];delta_q_reset[2];delta_q_reset[3];quat_reset_counter
7866670572;7866670317;0.31295937;-0.3003078;0.3032044;0.84849215;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7867174497;7867174295;0.3135213;-0.30002207;0.30372536;0.84819937;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7867673925;7867673680;0.31449637;-0.29979047;0.30423313;0.84773815;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7868173371;7868173113;0.32464394;-0.29615253;0.3073776;0.84404916;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7868672732;7868672545;0.3329976;-0.15862322;0.12294303;0.9213231;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7869172168;7869171977;0.31951675;-0.005223536;0.009844241;0.9475152;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7869676110;7869675909;0.2919589;0.008420734;-0.00020358936;0.95639384;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7870171074;7870170842;0.26500383;-0.003721659;0.00023608815;0.96424013;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7870670474;7870670275;0.24212447;-0.0033408462;0.002028072;0.9702374;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7871174454;7871174207;0.22161461;-0.010493445;-0.0085966885;0.97503996;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7871673873;7871673686;0.20516327;-0.0010937919;0.007212084;0.97870064;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7872173297;7872173072;0.1888548;-0.013426082;-0.07058916;0.9793727;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7872672731;7872672504;0.17853932;-0.015763985;-0.06330596;0.9817676;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7873176626;7873176436;0.17473382;0.0037010072;0.071922064;0.9819784;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7873671594;7873671370;0.17037676;0.019386683;0.15549128;0.9728404;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7874171040;7874170849;0.15603024;0.13347511;-0.015994487;0.9785619;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7874674940;7874674734;0.15749583;-0.008992791;0.005494847;0.9874635;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7875174358;7875174166;0.15992455;-0.017080618;-0.02111064;0.9867557;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7875673832;7875673599;0.2506389;-0.003990683;-0.0043659885;0.9680626;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7876173265;7876173079;0.38297972;0.08686969;0.0029332612;0.9196584;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7876672663;7876672464;0.5190955;-0.016581507;0.011034306;0.85448426;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7877172147;7877171897;0.5707782;-0.0099632;0.008092846;0.82100403;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7877671521;7877671329;0.5549108;0.00766793;0.010556083;0.8318076;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7878170948;7878170762;0.47162294;0.024585694;-0.0025369762;0.88145393;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7878674914;7878674694;0.37308303;0.12776199;-0.023316206;0.9186633;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7879174324;7879174126;0.29735014;-0.053131104;0.016885677;0.9531395;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7879673794;7879673558;0.1759291;-0.029160611;0.016061546;0.98383975;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7880173213;7880172991;0.015151037;0.015684795;-0.052012473;0.9984084;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7880672655;7880672470;-0.070040345;-0.018402737;-0.0066071115;0.99735254;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7881172054;7881171855;-0.07252558;-0.008838918;0.0024289102;0.99732447;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7881671526;7881671287;-0.07441563;0.0032324693;-0.0028933776;0.9972179;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7882175409;7882175219;-0.074939705;-0.00915673;0.015240034;0.99702954;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7882674879;7882674698;-0.076769926;-0.044516057;-0.008428605;0.9960189;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7883174295;7883174083;-0.08035963;0.03554616;-0.03060668;0.9956617;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7883673715;7883673515;-0.08940711;-0.0036087984;-0.095882185;0.99136275;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7884173149;7884172947;-0.094984256;-0.018007364;0.0145283565;0.9952099;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7884672643;7884672379;-0.100745626;-0.0015407528;0.06524657;0.9927693;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7885172045;7885171858;-0.10542729;-0.07210952;0.00093698245;0.9918087;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7885671496;7885671243;-0.11497467;-0.10530427;-0.005998616;0.987753;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7886175378;7886175174;-0.10750517;0.15828714;-0.018245313;0.9813537;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7886674840;7886674606;-0.114217356;0.12118647;0.026312703;0.98568547;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7887174269;7887174084;-0.06239409;0.10997512;-0.01361405;0.99188066;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7887673703;7887673469;-0.017897129;0.12481982;0.036330394;0.9913525;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7888173099;7888172900;0.06422971;0.11237786;0.05137726;0.9902556;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7888672538;7888672331;0.2081223;0.17216793;0.04848836;0.96160924;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7889171998;7889171763;0.35515952;-0.07055599;-0.015908757;0.93200356;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7889675895;7889675693;0.3034249;-0.033154223;-0.13981594;0.9419585;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7890175358;7890175125;0.22374348;0.02961614;-0.13511242;0.9647831;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7890674758;7890674556;0.11672352;0.16359557;0.020619476;0.97938097;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7891169683;7891169487;0.02297545;0.10476642;0.11976087;0.9869922;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7891673652;7891673464;-0.034622923;-0.0870298;0.15125997;0.9840465;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7892173101;7892172848;-0.054545064;0.005642398;-0.03634053;0.99783385;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7892672476;7892672279;-0.056069475;-0.0028119881;-0.013895113;0.99832624;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7893171905;7893171710;-0.05673912;-0.00039599676;-0.0069891484;0.99836457;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7893675872;7893675687;-0.07014661;0.022091959;-0.05807389;0.99559975;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7894175270;7894175071;-0.07415507;0.011068189;0.012887821;0.997102;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7894670203;7894670002;-0.06491206;-0.029848443;0.1293596;0.9890206;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7895174111;7895173931;-0.07433629;0.01067202;-0.010435756;0.9971216;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7895673550;7895673362;-0.07567369;-0.00211043;-0.005353764;0.997116;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7896173045;7896172839;-0.075819306;0.004518736;0.0036148978;0.9971048;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7896672459;7896672222;-0.07641638;0.0014040378;0.0048980806;0.997063;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7897176347;7897176153;-0.07721305;0.0023382073;-0.0046864874;0.9970009;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7897675843;7897675581;-0.033029255;-0.008282083;-0.0146630015;0.9993125;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7898170697;7898170512;0.078119695;-0.010213998;0.100955874;0.99176663;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7898670212;7898669989;0.21150713;0.025470221;-0.008255007;0.97700965;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7899174072;7899173871;0.36465847;0.07674418;0.0693356;0.9253795;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7899673517;7899673300;0.52918833;-0.0603131;-0.046521645;0.84507865;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7900172918;7900172730;0.675067;-0.045483608;-0.0027600005;0.73634785;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7900672449;7900672208;0.80565155;0.0059373993;-0.058093384;0.58950466;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7901176287;7901176088;0.8333345;0.0006774862;-0.02103058;0.5523686;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7901671219;7901671018;0.75681245;0.09389782;0.08404943;0.6413688;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7902170649;7902170447;0.6568486;0.04543871;-0.064177066;0.7499111;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7902674609;7902674423;0.5417404;-0.0992356;0.06736476;0.83194447;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7903174005;7903173805;0.39169306;0.13372068;-0.11221432;0.9033844;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7903673436;7903673233;0.27501202;-0.02825561;-0.040313963;0.9601796;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
7904172920;7904172662;0.1398217;-0.044956733;0.02734781;0.9887775;0.9809278;-2.6170808e-08;2.0347981e-08;-0.19437246;6
