timestamp;timestamp_sample;latitude_deg;longitude_deg;altitude_msl_m;altitude_ellipsoid_m;time_utc_usec;device_id;s_variance_m_s;c_variance_rad;eph;epv;hdop;vdop;noise_per_ms;jamming_indicator;vel_m_s;vel_n_m_s;vel_e_m_s;vel_d_m_s;cog_rad;timestamp_time_relative;system_error;heading;heading_offset;heading_accuracy;rtcm_injection_rate;automatic_gain_control;fix_type;jamming_state;spoofing_state;authentication_state;vel_ned_valid;satellites_used;selected_rtcm_instance;rtcm_crc_failed;rtcm_msg_used
8194962734;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;71;17;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8195962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;75;17;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8196962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;75;16;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8197962764;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;75;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8198962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;74;13;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8199962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;74;16;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8200962735;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;74;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8201962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;74;19;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8202962735;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;80;14;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8203963143;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;80;17;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8204962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;80;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8205962735;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;80;17;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8206962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;17;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8207962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;74;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8208962734;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;73;16;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8209961734;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;73;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8210962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;73;20;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8211962188;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;90;17;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8212961749;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;90;18;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8213962732;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;91;14;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8214962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;90;18;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8215963182;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;90;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8216962757;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;90;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8217962732;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;90;16;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8218962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;84;16;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8219962734;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;72;16;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8220962732;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;72;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8221962732;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;73;16;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8222962735;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;84;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8223961733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;84;17;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8224962752;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;84;14;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8225961738;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;19;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8226961938;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;84;17;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8227962733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8228961760;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;79;18;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8229961734;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8230962732;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;18;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8231961734;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;14;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8232961733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;21;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8233962188;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8234961735;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;86;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8235961732;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;87;17;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8236961811;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;92;16;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8237961734;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8238961733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;92;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8239961766;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;91;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8240961733;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;14;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8241961732;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8242961765;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;85;15;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
8243961732;0;0.0;0.0;-17.0;0.0;0;11075589;999.00006;3.1415925;4294967.5;4294967.5;99.99;99.99;84;18;0.0;0.0;0.0;0.0;0.0;0;0;nan;0.0;0.0;0.0;2106;0;0;1;0;0;0;0;0;0
