timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
8054278444;4.9963255;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8054788882;5.031775;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8055288413;5.011734;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8055788408;5.0539308;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8056278388;5.004382;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8056778449;5.050406;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8057278388;5.0312715;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8057778388;5.031775;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8058288390;5.043054;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8058788854;5.0071015;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8059278587;5.0505066;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8059778389;5.0210996;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8060278388;5.0474854;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8060778389;4.9874635;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8061278388;5.044766;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8061788390;5.0515137;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8062288905;5.017676;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8062788388;5.0484924;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8063278653;4.9901824;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8063778389;5.0260344;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8064278392;4.9791045;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8064778421;5.0530243;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8065288548;5.0501037;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8065788387;5.0484924;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8066288390;5.0453706;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8066778907;5.000656;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8067278401;5.058261;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8067778389;4.9897795;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8068278388;5.0482907;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
