timestamp;timestamp_sample;accel_device_id;gyro_device_id;delta_angle[0];delta_angle[1];delta_angle[2];delta_velocity[0];delta_velocity[1];delta_velocity[2];delta_angle_dt;delta_velocity_dt;delta_angle_clipping;delta_velocity_clipping;accel_calibration_count;gyro_calibration_count
7919495552;7919495406;2490378;2490378;-0.0008433613;0.0039662165;0.0011058346;0.008903228;-0.02503717;-0.048662;4948;4948;0;0;3;1
7919995329;7919995189;2490378;2490378;-0.0006585282;2.0678957e-05;0.0023702066;-0.008117837;0.008127653;-0.05003323;4948;4948;0;0;3;1
7920500069;7920499920;2490378;2490378;-0.0004111997;0.0003550902;0.0031345352;0.0014941674;-0.0033280072;-0.061389323;4948;4948;0;0;3;1
7920999848;7920999703;2490378;2490378;0.00037153263;0.00037876517;0.003322167;-0.00025993903;0.0060391584;-0.04113483;4949;4949;0;0;3;1
7921499651;7921499485;2490378;2490378;0.0023277726;-0.005680864;0.00390644;0.010780936;0.010395446;-0.021155477;4948;4948;0;0;3;1
7921999451;7921999267;2490378;2490378;0.0008991957;0.0009217407;0.0010906006;0.00026491992;0.005046504;-0.064107664;4948;4948;0;0;3;1
7922499192;7922499049;2490378;2490378;1.4682614e-05;0.00022043264;0.00014404125;-0.0007911786;0.009626014;-0.05343066;4948;4948;0;0;3;1
7922998978;7922998831;2490378;2490378;-0.0027758586;-0.0013216891;0.00015973962;0.0043905587;0.005486992;-0.041660637;4948;4948;0;0;3;1
7923498756;7923498613;2490378;2490378;-0.00291258;0.0012570753;-0.0009228984;0.0086395675;-0.02244667;-0.055184245;4948;4948;0;0;3;1
7923998539;7923998395;2490378;2490378;0.0025288924;0.002993757;-5.1583804e-05;-0.009718275;0.0012710013;-0.03696529;4949;4949;0;0;3;1
7924498329;7924498176;2490378;2490378;0.0042081852;-0.0019717126;-0.00033142726;0.0012328295;0.024584627;-0.04770086;4949;4949;0;0;3;1
7924998129;7924997957;2490378;2490378;0.0016735909;-0.00044104963;-0.00014874247;-0.00054351246;-0.0036545147;-0.04878183;4948;4948;0;0;3;1
7925497879;7925497738;2490378;2490378;0.0005200557;0.0005044022;-4.2484233e-05;-0.0042756815;0.004882561;-0.0423899;4948;4948;0;0;3;1
7925997692;7925997519;2490378;2490378;-0.0004303199;0.00028361057;0.00017874589;0.0063422346;0.0006060453;-0.06807636;4948;4948;0;0;3;1
7926497445;7926497302;2490378;2490378;-0.00084941695;7.716935e-05;0.00016004845;-0.0031921081;0.0024255891;-0.061044455;4950;4950;0;0;3;1
7926997225;7926997081;2490378;2490378;-0.0006045107;-2.2237691e-05;2.212765e-05;0.007871657;0.009646784;-0.061245624;4948;4948;0;0;3;1
7927497011;7927496862;2490378;2490378;-0.00016672524;0.00070470275;-0.00043636776;-0.0042111403;0.0020136158;-0.048351172;4948;4948;0;0;3;1
7927997370;7927996642;2490378;2490378;0.00017598747;-4.459055e-05;-0.0021773418;0.007927742;0.007519705;-0.045449037;4948;4948;0;0;3;1
7928496565;7928496422;2490378;2490378;0.0066945995;-0.0028835027;-0.0018523908;0.012404548;0.0144725945;-0.0231631;4947;4947;0;0;3;1
7929001297;7929001151;2490378;2490378;-0.002678828;0.008900505;-0.002719055;0.013987257;0.020054026;-0.059133533;4949;4949;0;0;3;1
7929496132;7929495983;2490378;2490378;0.0006437079;-0.0077718887;-0.0022660752;-0.015729675;-0.01489252;-0.06269017;4949;4949;0;0;3;1
7929995995;7929995762;2490378;2490378;0.0022910151;-3.7671645e-05;-0.0015791777;-0.0029626067;0.012176049;-0.041488864;4948;4948;0;0;3;1
7930495684;7930495542;2490378;2490378;0.00092390913;0.0013071956;0.0017679352;0.0040231226;-0.0026532128;-0.025065336;4948;4948;0;0;3;1
7931000416;7931000270;2490378;2490378;-0.0045047733;0.004430116;0.0034646865;0.016114099;0.017116359;-0.046103556;4948;4948;0;0;3;1
7931500262;7931500049;2490378;2490378;-0.00088127324;0.0042454805;0.0030126625;-0.006288144;0.0072017377;-0.07114015;4948;4948;0;0;3;1
7931999971;7931999829;2490378;2490378;-0.00037133845;-0.0038186938;0.0022014978;-0.01071703;0.012840391;-0.05636544;4949;4949;0;0;3;1
7932499750;7932499608;2490378;2490378;0.005859122;-0.0045809476;-0.000817203;-0.009059243;-0.0057114703;-0.06199497;4948;4948;0;0;3;1
7932994580;7932994438;2490378;2490378;0.0048387493;0.013995849;-5.0759976e-05;0.0067748157;0.027878746;-0.06943289;4948;4948;0;0;3;1
7933499564;7933499166;2490378;2490378;-0.006707799;-0.00523643;0.00064590183;-0.01870988;-0.014758432;-0.08610218;4949;4949;0;0;3;1
7933999358;7933998944;2490378;2490378;0.0022110255;-0.003949064;-0.00020934026;0.006452185;-0.0035327552;-0.038430724;4948;4948;0;0;3;1
7934498867;7934498723;2490378;2490378;0.00022103793;-0.00038965582;-3.79945e-05;0.0030589374;-0.0035799558;-0.04403194;4948;4948;0;0;3;1
7934998648;7934998501;2490378;2490378;0.00021249597;0.0010416037;1.6279986e-05;0.0034909085;0.0019502069;-0.058121663;4947;4947;0;0;3;1
7935498425;7935498280;2490378;2490378;-0.0005781409;0.00038681788;-9.942835e-05;-0.0068407836;0.0011405962;-0.035548266;4949;4949;0;0;3;1
7935998201;7935998058;2490378;2490378;0.0010092153;0.0007262398;0.0020720053;0.0005489821;-0.005083136;-0.050689306;4949;4949;0;0;3;1
7936497981;7936497835;2490378;2490378;-0.00027219884;-5.188614e-05;0.0025751998;-0.0074613555;0.006105528;-0.04594415;4948;4948;0;0;3;1
7936997781;7936997613;2490378;2490378;-0.0001969761;-0.001107418;0.0031818533;0.00860477;-0.004530527;-0.043248445;4948;4948;0;0;3;1
7937497532;7937497391;2490378;2490378;0.0013411265;0.0007545426;0.002988396;0.0021926996;0.004876987;-0.047745667;4949;4949;0;0;3;1
7937997316;7937997168;2490378;2490378;-0.0006988211;-5.3312404e-05;0.002243887;-0.0057945144;0.00038810653;-0.06381646;4948;4948;0;0;3;1
7938497089;7938496946;2490378;2490378;3.0500763e-05;-9.026294e-05;-0.0017303443;-0.0034857704;-0.0011045487;-0.038220372;4949;4949;0;0;3;1
7938996869;7938996725;2490378;2490378;-0.00019665348;0.00034897702;-0.0020620446;0.00213077;-0.0035025333;-0.06359683;4951;4951;0;0;3;1
7939501720;7939501448;2490378;2490378;-0.00061175163;-6.456321e-05;-0.002594455;0.010469818;0.0046652383;-0.05131858;4948;4948;0;0;3;1
