timestamp;timestamp_sample;ref_timestamp;ref_lat;ref_lon;x;y;z;delta_xy[0];delta_xy[1];delta_z;vx;vy;vz;z_deriv;delta_vxy[0];delta_vxy[1];delta_vz;ax;ay;az;heading;heading_var;unaided_heading;delta_heading;tilt_var;ref_alt;dist_bottom;dist_bottom_var;delta_dist_bottom;eph;epv;evh;evv;vxy_max;vz_max;hagl_min;hagl_max_z;hagl_max_xy;xy_valid;z_valid;v_xy_valid;v_z_valid;xy_reset_counter;z_reset_counter;vxy_reset_counter;vz_reset_counter;heading_reset_counter;heading_good_for_control;xy_global;z_global;dist_bottom_valid;dist_bottom_reset_counter;dist_bottom_sensor_bitfield;dead_reckoning
7866607311;7866606900;0;nan;nan;5806.6997;259.68542;7.4215264;0.0;0.0;0.0;0.00068061025;0.0034288145;-0.009891194;-0.0016195377;-0.0076188385;0.33908316;0.00012045296;0.0005005532;0.013351695;-0.0045093917;2.6024487;0.0026866507;2.401883;-0.39181167;2.334269e-05;nan;0.010000229;1e-04;0.0;0.013441136;0.27432317;0.039983217;0.056360032;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7867112265;7867111639;0;nan;nan;5806.6987;259.6852;7.4242606;0.0;0.0;0.0;-0.00088035135;0.0037502449;-0.0096156895;0.0010826121;-0.0076188385;0.33908316;0.00012045296;0.0052649546;0.048270185;0.020919094;2.6016564;0.0026771855;2.4011028;-0.39181167;2.3893768e-05;nan;0.010000229;1e-04;0.0;0.01632097;0.27498537;0.04415626;0.05730894;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7867607395;7867606482;0;nan;nan;5806.6987;259.68524;7.4274726;0.0;0.0;0.0;0.0006088676;0.0040160017;-0.008037723;0.0043144356;-0.0076188385;0.33908316;0.00012045296;-0.019449307;0.035738885;0.049971238;2.5996642;0.0026674708;2.3990624;-0.39181167;2.3053715e-05;nan;0.010000229;1e-04;0.0;0.012321001;0.27336615;0.038086195;0.05590237;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7868111776;7868111221;0;nan;nan;5806.6987;259.68674;7.429032;0.0;0.0;0.0;-0.00381508;0.0061933757;-0.007591333;0.003740552;-0.0076188385;0.33908316;0.00012045296;0.11446629;0.017107477;-0.0007283927;2.5870671;0.00266161;2.3865054;-0.39181167;2.6323032e-05;nan;0.010000229;1e-04;0.0;0.033093777;0.2787182;0.060961515;0.06114232;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7868616450;7868615960;0;nan;nan;5806.6895;259.72415;7.418201;0.0;0.0;0.0;-0.04769953;0.17833446;-0.018331109;-0.011290706;-0.0076188385;0.33908316;0.00012045296;0.029130485;-0.7459024;0.5020383;2.4484632;0.0026525226;2.2480364;-0.39181167;2.977149e-05;nan;0.016817093;0.10539472;0.0;0.065680034;0.28680044;0.08338812;0.06594233;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7869111249;7869110802;0;nan;nan;5806.659;259.7703;7.422549;0.0;0.0;0.0;0.0074382187;0.04347562;-0.01375369;-0.010471661;-0.0076188385;0.33908316;0.00012045296;-0.40096688;0.062793404;0.36812803;2.46844;0.0025923874;2.2582183;-0.39181167;3.328296e-05;nan;0.018185139;0.22785632;0.0;0.108406566;0.29532224;0.10544335;0.070038505;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7869616100;7869615542;0;nan;nan;5806.639;259.78745;7.414274;0.0;0.0;0.0;-0.023031358;0.033527654;-0.011228099;-0.010215644;-0.0076188385;0.33908316;0.00012045296;-0.31800765;0.18431851;0.6812034;2.5277662;0.002508288;2.2552571;-0.39181167;3.7014353e-05;nan;0.024896145;0.35274193;0.0;0.1632299;0.30560958;0.12949407;0.07378837;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7870110801;7870110384;0;nan;nan;5806.6035;259.81137;7.398161;0.0;0.0;0.0;-0.039543357;0.0391293;-0.02160087;-0.023982968;-0.0076188385;0.33908316;0.00012045296;-0.46009246;-0.19018261;0.093973145;2.590506;0.0024161576;2.2553122;-0.39181167;4.0955827e-05;nan;0.037690163;0.47518;0.0;0.22863445;0.31787965;0.15424053;0.077274315;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7870605639;7870605227;0;nan;nan;5806.5474;259.84454;7.3813624;0.0;0.0;0.0;-0.07168247;0.053141955;-0.030809876;-0.034088973;-0.0076188385;0.33908316;0.00012045296;0.3711573;-0.36937585;-0.5237402;2.642247;0.0023356779;2.2551343;-0.39181167;4.5193818e-05;nan;0.053521156;0.59762055;0.0;0.3061651;0.32969448;0.18018536;0.0803708;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7871110587;7871109966;0;nan;nan;5806.4688;259.88947;7.3624196;0.0;0.0;0.0;-0.09165047;0.07033562;-0.03353512;-0.036557153;-0.0076188385;0.33908316;0.00012045296;0.28109515;0.20509292;-0.010674874;2.6879282;0.0022750604;2.2559767;-0.39181167;4.981768e-05;nan;0.06886196;0.7225188;0.0;0.39841738;0.34241167;0.20820773;0.083247155;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7871615117;7871614705;0;nan;nan;5806.359;259.93826;7.3459945;0.0;0.0;0.0;-0.13985997;0.07777391;-0.04024045;-0.037982583;-0.0076188385;0.33908316;0.00012045296;0.29946312;-0.09879794;-0.032844476;2.7250142;0.0022071882;2.2534845;-0.39181167;5.474421e-05;nan;0.08136034;0.8474259;0.0;0.5046412;0.3570408;0.23766674;0.086019896;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7872109966;7872109548;0;nan;nan;5806.222;260.00226;7.331189;0.0;0.0;0.0;-0.15852445;0.17138241;-0.031843398;-0.025660967;-0.0076188385;0.33908316;0.00012045296;-0.946192;0.71594304;0.80985445;2.7583947;0.002149848;2.2547863;-0.39181167;5.987368e-05;nan;0.09869194;0.96990097;0.0;0.62302774;0.36913848;0.2681286;0.088218436;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7872614940;7872614287;0;nan;nan;5806.044;260.06512;7.3095145;0.0;0.0;0.0;-0.19444591;0.18655826;-0.04949678;-0.042031094;-0.0076188385;0.33908316;0.00012045296;-0.84117496;-0.068892114;0.94166505;2.7789576;0.0020808172;2.2446728;-0.39181167;6.540383e-05;nan;0.115740776;1.094853;0.0;0.75905544;0.38122198;0.30096805;0.090237804;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
7873109547;7873109130;0;nan;nan;5805.823;260.12057;7.286506;0.0;0.0;0.0;-0.29416725;0.061995495;-0.06282784;-0.05412158;-0.0076188385;0.33908316;0.00012045296;-0.081659645;-0.46581;-0.06173435;2.7919319;0.0020288373;2.228191;-0.39181167;7.114021e-05;nan;0.14215183;1.2173855;0.0;0.9081724;0.39432415;0.3345345;0.092179;inf;inf;inf;inf;inf;0;1;0;1;36;1;36;1;6;0;0;0;0;1;0;1
