timestamp;rollspeed_integ;pitchspeed_integ;yawspeed_integ
7883319681;0.0033520325;-0.055222865;0.063421994
7883519108;-0.030717816;-0.07010611;0.06308392
7883718582;-0.005066704;-0.069553636;0.061782725
7883918054;0.036608562;-0.05196302;0.06330808
7884117523;0.0012922841;-0.056699023;0.06425854
7884319998;-0.007850225;-0.07200726;0.063357085
7884519519;0.0074987924;-0.056801222;0.06346357
7884718945;-0.014161049;-0.061050244;0.064026475
7884918420;-0.023124903;-0.055517543;0.06382324
7885117894;-0.013484273;-0.073653236;0.06326759
7885317364;-0.021213386;-0.06500696;0.062308118
7885516883;-0.016173959;-0.069901906;0.06144194
7885720835;-0.021619791;-0.10203199;0.061055854
7885920280;-0.02374639;-0.09340278;0.060962487
7886119752;-0.0025072268;-0.04166191;0.062009137
7886319272;0.0004948762;-0.030574027;0.061911214
7886518699;-0.015071222;-0.03745261;0.06167221
7886718173;-0.018474886;-0.02432983;0.054087266
7886917640;-0.012696971;-0.012198237;0.040000383
7887120116;-0.005590899;-0.016072758;0.025367334
7887319586;-0.0010058017;-0.018309167;0.009614962
7887519119;-0.009274993;-0.011454683;-0.00613952
7887718534;-0.012760549;-0.0077882675;-0.021522941
7887918009;-0.009310684;-0.01082258;-0.036000613
7888117867;-0.0073066247;-0.016991364;-0.048089597
7888317050;-0.011146446;-0.013516928;-0.057640016
7888520930;-0.024372078;-0.0019553802;-0.0663931
7888720397;-0.037127305;0.009696701;-0.074557245
7888919873;-0.024834849;0.024567856;-0.082155146
7889119343;0.0022481782;-0.029121323;-0.07489674
7889318858;-0.022543767;-0.04659789;-0.05969123
7889518286;-0.0011859374;-0.05067279;-0.045879025
7889717764;0.015118889;-0.046058323;-0.03242714
7889920232;0.018027255;-0.044844814;-0.018215055
7890120093;0.021624384;-0.042917848;-0.0045786104
7890319209;0.030117447;-0.03954779;0.008807381
7890518695;0.026077943;-0.026787644;0.022732886
7890718121;0.006285282;-0.0141675845;0.03608112
7890917592;-0.001959702;-0.01227246;0.050085414
7891117067;-0.0021535533;-0.0014525983;0.063766815
7891319539;-0.020657826;-0.007886545;0.07286382
7891519008;-0.048914373;-0.040081367;0.07286382
7891718528;-0.06321581;-0.0601257;0.07286382
7891917956;-0.056784183;-0.07009248;0.07591763
7892118930;-0.03005301;-0.055739924;0.07516174
7892318447;-0.016755488;-0.055983715;0.07508064
7892517878;-0.02458463;-0.062512234;0.07498709
7892720341;-0.015481211;-0.05995523;0.074914366
7892919814;-0.009357847;-0.05226476;0.075135544
7893119291;-0.009319322;-0.05119111;0.07512585
7893318766;-0.023492217;-0.064310394;0.074786015
7893518280;0.012609863;-0.07035308;0.073086984
7893717708;0.013211459;-0.05410475;0.07384621
7893917174;-0.01259777;-0.0716197;0.0741401
7894119648;-0.0015130837;-0.07240503;0.07354628
7894319123;0.004590233;-0.048800293;0.073523626
7894518643;-0.024714373;-0.05544729;0.07466448
7894718117;-0.0473655;-0.06905712;0.0768891
7894917542;-0.02907573;-0.06902357;0.07614132
7895117010;-0.012796614;-0.060493525;0.07503711
7895318031;-0.01952384;-0.060283925;0.07509624
7895520502;-0.020317743;-0.06263503;0.07488938
7895719928;-0.016275033;-0.06329052;0.07485435
7895919397;-0.013864443;-0.06361393;0.07485495
7896118870;-0.01719241;-0.062579826;0.07492932
7896318342;-0.015807193;-0.05874081;0.074950315
7896517866;-0.0129182115;-0.060288716;0.07484007
7896717287;-0.017897038;-0.05875221;0.074943915
7896919861;-0.01419764;-0.058220584;0.07480585
7897119233;-0.011471332;-0.057506308;0.07482033
7897319101;-0.00877149;-0.058645718;0.06773029
7897518172;-0.004346201;-0.054882325;0.05119413
7897717812;0.0018012937;-0.060647666;0.03877978
7897917118;0.016002307;-0.07442043;0.026747474
7898116588;0.023658264;-0.08491125;0.016051762
7898320562;-0.027209753;-0.06975087;0.005497918
7898520079;-0.008715261;-0.040117897;-0.00659751
7898719503;0.0013921887;-0.05769234;-0.016468963
7898919009;0.034150332;-0.07190346;-0.024934413
7899118804;-0.015190156;-0.07405239;-0.032008145
7899317920;-0.01614547;-0.035706148;-0.04012763
7899517443;0.006275964;-0.04170817;-0.046652827
7899719911;0.020096522;-0.056316;-0.052120786
7899919336;0.023111196;-0.066064626;-0.057732407
7900118809;0.032357447;-0.067300335;-0.06354483
7900318285;0.026038473;-0.07997611;-0.06981308
7900517755;-0.009428322;-0.05984549;-0.07509075
7900717278;0.014408155;-0.045509137;-0.079808295
7900916694;0.018207975;-0.0770464;-0.05942132
7901117670;0.010793571;-0.06444258;-0.04343335
7901320218;0.021840299;-0.053802334;-0.03282416
7901519657;0.02810572;-0.043350574;-0.022511207
7901719083;-0.02396352;-0.04385492;-0.011836432
7901918556;-0.009962401;-0.08576238;-0.0033126674
7902118030;0.0052112034;-0.034031212;0.0041844356
7902317496;0.0029659646;-0.045819826;0.013361327
7902519971;-0.005760745;-0.013212257;0.022083394
7902716442;-0.0024476342;-0.0686215;0.026475701
7902918916;0.0037612834;-0.084040344;0.03420523
7903118387;0.03760744;-0.03861241;0.03984649
7903317856;0.035816424;-0.00033734197;0.047551062
7903517327;0.0027057747;-0.0455073;0.048482798
7903716886;0.03572878;-0.041810755;0.055156488
7903920767;0.034991007;-0.016987544;0.064117916
7904120245;-0.011132055;-0.04663165;0.06629593
7904319712;0.010205675;-0.06001493;0.07396751
7904519234;0.047072;-0.028978473;0.07872498
7904718654;0.02276253;-0.026021399;0.08621573
7904918150;-0.031649977;-0.039068032;0.086709596
7905117600;-0.022941982;-0.051961966;0.09527538
7905320070;-0.015352019;-0.053849835;0.1030885
7905519543;-0.010501198;-0.04999747;0.10029673
7905719062;-0.008584749;-0.04980307;0.09101081
7905918504;-0.008283074;-0.055482417;0.086715035
7906117956;-0.008122394;-0.05848217;0.08579261
7906317751;-0.014635618;-0.06080367;0.08587811
7906516901;-0.018438244;-0.061268825;0.08298055
7906720877;-0.013849224;-0.059209544;0.070996344
7906920340;-0.014628124;-0.05371864;0.056541704
7907119814;-0.013924634;-0.052611385;0.043094028
7907319280;-0.012292633;-0.057091393;0.03186656
7907518803;-0.011354202;-0.058644716;0.019481128
7907718223;-0.010386323;-0.055238526;0.017417155
7907917698;-0.01684505;-0.057585668;0.020079771
7908120165;-0.022547172;-0.04872387;0.019537246
7908319974;-0.019171774;-0.06535924;0.018830081
7908519106;-0.020314721;-0.054196104;0.018259963
7908718630;-0.020537637;-0.06529829;0.017870408
7908918050;-0.01682406;-0.1033229;0.01764655
7909117523;-0.02035665;-0.095141016;0.017805288
7909316994;-0.013104543;-0.056993034;0.01885496
7909519467;-0.016228754;-0.065944254;0.019596465
7909720436;-0.0175026;-0.05100865;0.01936176
7909919907;-0.013830886;-0.09457932;0.01894204
7910117877;-0.018697252;-0.10259699;0.018717984
7910318849;-0.011465605;-0.024085771;0.019328926
7910518373;-0.014490912;-0.045276776;0.019249754
7910717797;-0.017877942;-0.06708581;0.018467214
7910917256;-0.015558698;-0.0386565;0.018116191
7911119733;-0.012899333;-0.051577605;0.0177845
7911319202;-0.003711129;-0.08763699;0.017767243
7911518675;-0.044252265;-0.06385815;0.01671857
7911718191;-0.013486087;-0.061500475;0.015887972
7911917615;-0.010721728;-0.03924297;0.015477148
7912117083;-0.008456876;-0.087954186;0.016218333
7912319555;-0.039275862;-0.099573925;0.019885542
7912519029;-0.061090052;-0.1070427;0.020659918
7912718502;-0.020725379;-0.08651551;0.020010214
7912918014;-0.022863872;-0.06660406;0.021085044
7913118943;-0.030088963;-0.06971636;0.02136572
7913318414;-0.010577172;-0.055728793;0.02118072
7913517966;-0.009710109;-0.06685651;0.021905614
7913720398;-0.025554039;-0.112428345;0.023130875
7913919821;-0.006215755;-0.06912834;0.021120323
7914119291;-0.008994733;-0.056726724;0.0067283646
7914318766;0.007730696;-0.050682038;-0.006542458
7914518236;0.004621799;-0.080613576;-0.015236242
7914717755;-0.0042895186;-0.08492641;-0.021956919
7914917174;-0.002277258;-0.03366149;-0.028944682
7915119646;0.0008919253;-0.0650341;-0.035576604
7915319171;0.026353726;-0.07017543;-0.043496594
7915518948;0.037638515;-0.07532868;-0.052731127
7915718057;0.031126885;-0.1014302;-0.058333624
7915917576;0.008628874;-0.08494202;-0.065442964
7916118498;-0.012823281;-0.027193252;-0.07014223
7916316468;0.019446893;-0.01862697;-0.07632364
7916520437;0.052697398;-0.041513946;-0.07632364
7916719958;0.05117962;-0.07569871;-0.07641634
7916919380;0.040799852;-0.0733245;-0.07425061
7917118856;0.022068229;-0.049572874;-0.0720592
7917318663;0.014717013;-0.058707014;-0.07105666
7917517798;0.012002625;-0.06915927;-0.06970118
7917717307;0.0044644224;-0.0600198;-0.06851715
7917919776;-0.0023286515;-0.058394264;-0.054829117
7918119202;-0.01384754;-0.06355105;-0.040343627
7918318671;-0.017017398;-0.065286204;-0.02898825
7918518144;-0.008359452;-0.058607712;-0.019180886
7918717611;-0.0063820533;-0.05146374;-0.009499001
7918914146;-0.01183892;-0.05320916;-4.959961e-05
7919116550;-0.005090229;-0.056794155;0.0087305615
7919317523;-0.0072115716;-0.046600666;0.017539805
7919519993;-0.0588316;-0.055340417;0.020812688
7919719511;-0.050650757;-0.07592837;0.03167335
7919918933;-0.028710129;-0.062212747;0.043269534
7920118398;-0.019095244;-0.05567607;0.053139687
7920317871;-0.02706918;-0.058910843;0.06274135
7920517403;-0.032858763;-0.06429419;0.07147223
7920719814;-0.025922546;-0.062377643;0.07859144
7920919328;-0.018642504;-0.0522958;0.08469892
7921118757;-0.020881187;-0.044207003;0.090753935
7921318220;-0.03098046;-0.06082736;0.09598011
7921517689;-0.0036529307;-0.09117769;0.09899792
7921717160;-0.0060652597;-0.05530606;0.09378229
7921916678;-0.004054602;-0.053258177;0.08536055
7922120673;-0.008628052;-0.06270862;0.081601016
7922320072;-0.013567691;-0.05599019;0.0803697
7922519542;-0.002837399;-0.056120723;0.080269046
7922719054;-0.023701463;-0.05035093;0.08038633
7922918486;-0.03189529;-0.06266654;0.080731645
7923117950;0.0012894679;-0.053531386;0.08033581
7923317419;-0.01807044;-0.044697378;0.08071145
7923519890;-0.07389238;-0.06019413;0.08140566
7923719361;-0.043438606;-0.060254473;0.08237309
7923918872;-0.013411213;-0.030433452;0.08222039
7924118300;-0.041795526;-0.04404956;0.082595944
7924317779;-0.026522709;-0.064218506;0.08022421
7924517579;0.0055536297;-0.048738386;0.07901292
7924716706;0.015156249;-0.04885281;0.07879784
7924920677;-0.007799873;-0.05636359;0.07877625
7925117146;-0.020363962;-0.061937086;0.078812666
7925319613;-0.018479167;-0.05829725;0.07886794
7925519084;-0.02215678;-0.055772927;0.07876063
7925718600;-0.026540728;-0.053109027;0.07877197
7925918022;-0.02163718;-0.05124283;0.07866272
7926117497;-0.01948305;-0.047891278;0.0786402
7926319965;-0.024141954;-0.047623135;0.078720324
7926519766;-0.024318682;-0.051643897;0.07861374
7926718964;-0.02541256;-0.050517865;0.07869362
7926918423;-0.027687017;-0.05260022;0.07867191
7927117841;-0.026042467;-0.052894127;0.07867386
7927317308;-0.024718044;-0.048322164;0.07852831
7927516831;-0.021007646;-0.049198367;0.06546364
7927720804;-0.016368141;-0.04979762;0.051264014
7927920213;-0.016199209;-0.05172924;0.039786253
7928119685;-0.03611427;-0.043840438;0.029242726
7928317656;-0.019249864;-0.05490507;0.023338517
7928518625;-0.00855892;-0.08212502;0.012770624
7928718140;-0.03854347;-0.0534034;0.0032080717
7928917564;-0.036472436;-0.02352066;-0.005336508
7929120080;-0.021983583;-0.06441452;-0.008682908
7929319498;-0.013978197;-0.089124456;-0.017610466
7929518969;-0.042201884;-0.056982692;-0.027636353
7929718439;-0.043224685;-0.020653142;-0.037302528
7929917996;-0.0028844548;-0.05408097;-0.039693844
7930117377;0.0021230027;-0.065655254;-0.04404463
7930316846;-0.009652093;-0.055727273;-0.024161687
7930520816;-0.019856952;-0.064793;-0.00994181
7930720335;-0.025409814;-0.07580384;0.0021678756
7930919755;-0.025013752;-0.05510938;0.012918151
7931119221;-0.011552958;-0.09905273;0.020589475
7931318692;-0.020204555;-0.07352666;0.0280109
7931518159;-0.0073329853;-0.0259018;0.035840806
7931717674;-0.013457151;-0.08391016;0.038511977
7931920141;-0.0034501322;-0.07038587;0.045874048
7932119569;0.0039983946;-0.03369457;0.02539709
7932319034;0.018446531;-0.06569753;0.01778149
7932518504;-0.006737007;-0.04248433;0.012130227
7932717974;-0.036561754;-0.02099844;0.00042170793
7932917487;0.0155439135;0.00663069;-0.009920049
7933116907;0.03297121;-0.06578778;-0.009920049
7933320880;-0.0037088103;-0.1020512;-0.015222344
7933520373;-0.028991438;-0.032719664;-0.01745408
7933719861;-0.003574086;-0.04731459;-0.024528544
7933919288;0.0018840086;-0.07918179;-0.023914564
7934118755;-0.016808942;-0.05646718;-0.02421075
7934318277;-0.011322924;-0.057357408;-0.024414878
7934517690;-0.007327694;-0.070818305;-0.024444448
7934720165;-0.013161195;-0.06334255;-0.024215054
7934919674;-0.013186042;-0.05862929;-0.024260184
7935111596;-0.011670278;-0.0671041;-0.024282768
7935318566;-0.012656884;-0.06545983;-0.024271773
7935518427;-0.014204819;-0.062081505;-0.024206411
7935717504;-0.006521537;-0.068480924;-0.022273785
7935917019;-0.010920851;-0.07009667;-0.0069429153
7936120939;-0.022171026;-0.07531302;0.005529953
7936320406;-0.022376267;-0.07281819;0.015979383
7936519881;-0.019481735;-0.061937638;0.025979144
7936719442;-0.024471585;-0.061223708;0.03559192
7936918817;-0.029398108;-0.07275357;0.04367048
7937118282;-0.030818442;-0.06990122;0.05031643
7937316254;-0.020315845;-0.05592018;0.057056185
7937517278;-0.017842004;-0.04929999;0.06477585
7937719683;-0.024841527;-0.05069123;0.072997056
7937919200;-0.026016563;-0.049025845;0.07565016
7938118621;-0.02291742;-0.049640946;0.06954751
7938318090;-0.020399043;-0.049803693;0.06039188
7938517563;-0.017063437;-0.048366264;0.045099303
7938717029;-0.01777073;-0.04851524;0.033492412
7938919492;-0.014213903;-0.05087318;0.021746647
7939120464;-0.011131332;-0.052002706;0.010346885
7939318435;-0.013329107;-0.05374609;9.516125e-05
7939519396;-0.00867441;-0.054522254;-0.0047811973
7939718914;-0.012352768;-0.05521477;0.00030170867
7939918334;-0.020274423;-0.060777687;0.0020667
7940117805;-0.015659451;-0.057629872;0.001984093
7940320269;-0.016103525;-0.050211105;0.0021069369
7940519745;-0.020473082;-0.05493386;0.0020625142
7940719218;-0.016442109;-0.055463728;0.0020076006
7940918720;-0.038077872;-0.05210255;0.002002606
7941118142;0.00066214585;-0.053978223;0.00088690175
7941317643;0.023667555;-0.058715206;0.0004343882
7941517080;-0.016367594;-0.056211185;0.0011901644
7941719548;-0.0061777974;-0.05342173;0.0013025744
7941919014;-0.008961241;-0.053545352;0.0012294663
7942119986;-0.024408726;-0.05275221;0.0015443214
7942319449;-0.016428474;-0.054228883;0.0013633344
7942518919;-0.020187147;-0.052859563;0.0013779232
7942718440;-0.031556897;-0.052433576;0.0012345178
7942917855;-0.017183365;-0.051618095;0.00053557294
7943120324;0.028405292;-0.050617784;0.00015566054
7943319787;-0.020749701;-0.055665877;-3.1039806e-06
7943519255;-0.01075598;-0.06585695;-0.0022505373
7943718791;-0.0038315346;-0.055169184;-0.0036586467
7943918236;0.0019649589;-0.021139799;0.0005353565
7944117658;0.030047916;0.0056811804;0.0034825813
7944317128;0.01448135;-0.02774753;0.001308424
7944519596;-0.0024586162;-0.046529442;-0.0011104256
7944719406;-0.0017209266;-0.047336034;-0.0024518052
7944920035;-0.0047120964;-0.05521159;-0.0020498266
7945118047;-0.016128253;-0.054323465;-0.0009936775
7945318965;-0.015603197;-0.0547144;0.00012225127
7945518444;-0.014253156;-0.058032837;0.0009332813
7945717948;-0.018002754;-0.054741375;0.0013465803
7945920417;-0.025156463;-0.05128398;0.0011197674
7946119835;-0.0072885165;-0.098586366;-0.00067955826
7946319304;-0.033200324;-0.04947689;-0.00096440857
7946519108;-0.017467627;-0.096676126;-0.0016437753
7946718239;-0.03402665;-0.064651415;-0.0033904728
7946917869;-0.007145252;-0.098046005;-0.0051592505
7947117174;-0.031681553;-0.08141444;-0.0044268086
7947319636;0.008979214;-0.012232413;-0.00013826624
7947519106;-0.0027436789;0.00048368704;0.0025367786
7947718575;-0.014110633;-0.045392975;0.00035348593
7947918044;0.00024540347;-0.045400884;-0.0009436965
7948117598;-0.015321892;-0.040567245;1.42493855e-05
7948316975;-0.0227129;-0.0516111;0.0016982477
7948517942;-0.020008547;-0.053438924;0.0034220167
7948720412;-0.020567363;-0.044804674;0.003624766
7948919924;-0.022340748;-0.049904604;0.014942951
7949119343;-0.027706645;-0.053619355;0.028641583
7949318813;-0.027422111;-0.053710368;0.039753117
7949518278;-0.024041161;-0.046951335;0.049942452
7949717749;-0.032850534;-0.02820715;0.059449248
7949917258;-0.017019039;-0.07250425;0.06543413
7950119726;-0.020226784;-0.0708398;0.07185216
7950319148;0.016867759;-0.033775877;0.07746123
7950518614;0.013884174;-0.02504145;0.08735957
7950719632;-0.05032213;-0.018271154;0.08735957
7950917555;-0.05148792;-0.05520266;0.08778074
7951117061;-0.046835225;-0.055805437;0.08420088
7951317995;-0.028970394;-0.034403194;0.08074502
7951520450;-0.021835402;-0.046552964;0.08031443
7951719915;-0.025201734;-0.050270487;0.07946982
7951919429;-0.012885364;-0.041389063;0.06620783
7952118851;-0.0097365035;-0.042038582;0.052175235
7952318358;-0.0027975156;-0.049326885;0.039840832
7952517783;-0.0030586845;-0.053550087;0.027267547
7952717250;-0.028885758;-0.031883758;0.015366138
7952919716;-0.013554539;-0.0650917;0.01117523
7953119254;-0.0070431153;-0.08063099;0.0006107159
7953318650;-0.027320812;-0.041819345;-0.009111532
7953518119;-0.05294079;-0.06468312;-0.015398207
7953717919;-0.005847407;-0.028899528;-0.020284459
7953917052;-0.022933846;-0.0689418;-0.022234382
7954116563;-0.031655263;-0.07683818;-0.024767881
7954320484;-0.038251184;-0.025260769;-0.029275637
7954519953;-0.012904405;-0.041492566;-0.032142963
7954719417;-0.0084261345;-0.06547578;-0.025435317
7954918971;-0.02909708;-0.06402613;-0.021654258
7955118350;-0.0156199075;-0.062082652;-0.021208609
7955317864;-0.02301016;-0.058953688;-0.0212926
7955517620;-0.01464654;-0.05679751;-0.021551061
7955720160;0.008494725;-0.064628296;-0.023051646
7955919216;0.019488148;-0.068856314;-0.024482317
7956118733;0.026911749;-0.065638065;-0.025181048
7956318147;0.03103759;-0.06602481;-0.025367212
7956519120;0.0011143562;-0.061487794;-0.0245199
7956717084;-0.031694006;-0.05476363;-0.02405915
7956916546;-0.011938602;-0.060938917;-0.02434019
7957120516;-0.011530023;-0.050192803;-0.023874285
7957319984;-0.010882148;-0.054074068;-0.023764
7957519796;0.0033883534;-0.054544874;-0.023883803
7957718914;0.020671345;-0.04893942;-0.023204846
7957918431;0.018348485;-0.048773;-0.022483928
7958117845;0.01346779;-0.042882465;-0.021541066
7958317370;0.025061816;-0.035480127;-0.020094909
7958519779;0.020925336;-0.025269724;-0.017426977
7958719246;0.02111469;-0.020112278;-0.015225642
7958918712;0.027797401;-0.019177241;-0.0139333075
7959118224;0.020361966;-0.013265082;-0.011827685
7959317644;0.02115128;-0.002802934;-0.010593821
7959517107;0.008752031;-0.029790638;-0.011170264
7959716576;0.01261778;-0.025471665;-0.011182518
7959920602;0.0046076295;-0.011527721;-0.008853667
7960120012;0.002363544;-0.017090658;-0.008193757
7960319476;0.010251015;-0.015302147;-0.007876913
7960518977;0.016354801;-0.015489087;-0.007002038
7960718503;0.0035779332;-0.009262874;-0.006969843
7960917917;-0.011932573;0.006648153;-0.007419615
7961117345;-0.013013814;0.007256097;-0.008422395
7961319809;-0.021308033;0.022193622;-0.009376244
7961519272;-0.023430675;-0.0023416851;-0.0073579433
7961718740;-0.059575893;-0.042923268;-0.0025572337
7961918202;-0.051843744;-0.05738546;0.00047350675
7962117717;-0.014817936;-0.041598592;0.0012152125
7962317134;-0.033007238;-0.053177305;0.0024111003
7962516602;-0.023278065;-0.05971864;0.0025537638
7962720564;-0.0005512365;-0.055911016;0.0029919217
7962920080;-0.02739018;-0.051996514;0.004007833
7963119499;-0.014294175;-0.04889446;0.004206747
7963318966;-0.023069859;-0.06141346;0.005463963
7963518433;-0.025075551;-0.060719073;0.0063779294
7963717897;-0.03477736;-0.093719475;0.00868908
7963917407;-0.00500349;-0.058007527;0.009178473
7964119876;-0.044342395;-0.0744612;0.010533539
7964319292;-0.020145895;-0.07150952;0.009464
7964518761;-0.0071514575;-0.05351076;0.00887562
7964718560;-0.021814747;-0.05923803;0.009218988
7964917689;-0.01010132;-0.060536638;0.00901627
7965117206;-0.0026019693;-0.05538916;0.008894733
7965316637;-0.015705865;-0.059016686;0.008695412
7965520586;-0.01492225;-0.05963149;0.001215654
7965720056;-0.00850876;-0.057560664;-0.012374783
7965919564;-0.014209454;-0.056506958;-0.02376298
7966118986;0.0077160997;-0.05357739;-0.03299324
7966318452;0.024635646;-0.076547384;-0.040565107
7966518257;0.0007849179;-0.067275144;-0.050167184
7966717386;0.0012205617;-0.048300005;-0.058678787
7966919870;0.025438908;-0.06268559;-0.0650619
7967119359;0.03486751;-0.07156951;-0.07466712
7967318779;0.02972769;-0.06644825;-0.08524761
7967518241;0.040875442;-0.071389295;-0.09297703
7967717759;0.045285854;-0.08380208;-0.096728034
7967917178;0.0011557838;-0.06585514;-0.10103734
7968116686;-0.03978597;-0.038597282;-0.10355551
7968320607;0.0037423982;-0.04635519;-0.099241555
7968518575;0.004048775;-0.07106729;-0.09011589
7968719538;-0.016210368;-0.06366035;-0.07760355
7968919053;-0.0056766453;-0.0614003;-0.06107639
7969118467;-0.011500565;-0.06150431;-0.049827874
7969317931;-0.015553162;-0.064965144;-0.039978866
7969517396;-0.013787519;-0.07222331;-0.030609626
7969719862;-0.016243769;-0.06869701;-0.02100059
7969919330;-0.015344476;-0.06574709;-0.0117846215
7970118874;-0.01402511;-0.061725564;-0.0027467692
7970318259;-0.013376296;-0.059718464;0.0063868016
7970517726;-0.011559454;-0.060933676;0.015565537
7970717189;-0.013208995;-0.0611239;0.025064925
7970916656;-0.013358543;-0.062138867;0.034555405
7971120620;-0.012012539;-0.06364857;0.043487057
7971320083;-0.011548852;-0.06452877;0.051401142
7971519550;-0.016380027;-0.06662529;0.058862858
7971719015;-0.020999108;-0.06766682;0.0658909
7971918526;-0.018733205;-0.068304874;0.07248669
7972117956;-0.016215047;-0.066359736;0.079416834
7972317410;-0.013831899;-0.06280806;0.086292185
7972519879;-0.014548846;-0.058638595;0.09293565
7972719343;-0.022735393;-0.062340293;0.09788698
7972918811;-0.023532297;-0.06430618;0.089895055
7973118316;-0.013037134;-0.058037717;0.07026953
7973317742;-0.00991634;-0.0577507;0.056319542
7973517201;-0.01108129;-0.060464527;0.04368238
7973716999;-0.0112824505;-0.06130976;0.031476114
7973920678;-0.0112534575;-0.0599902;0.019819964
7974120094;-0.008407655;-0.052862614;0.009079337
7974319559;-0.00899283;-0.053464796;-0.0011511777
7974519056;-0.0026955262;-0.058772627;-0.00996692
7974718492;-0.0016680479;-0.0698426;-0.017510798
7974918003;-0.008431834;-0.06835932;-0.024539309
7975117418;-0.008936197;-0.0587458;-0.031577926
7975319891;0.0002729529;-0.056543324;-0.03876571
7975519349;0.008147785;-0.063686304;-0.039065562
7975719156;-0.0033983923;-0.06564722;-0.025407843
7975918277;-0.0070899646;-0.06259478;-0.008105546
