timestamp;timestamp_sample;gyro_device_id;gyro_bias[0];gyro_bias[1];gyro_bias[2];gyro_bias_limit;gyro_bias_variance[0];gyro_bias_variance[1];gyro_bias_variance[2];accel_device_id;accel_bias[0];accel_bias[1];accel_bias[2];accel_bias_limit;accel_bias_variance[0];accel_bias_variance[1];accel_bias_variance[2];mag_device_id;mag_bias[0];mag_bias[1];mag_bias[2];mag_bias_limit;mag_bias_variance[0];mag_bias_variance[1];mag_bias_variance[2];gyro_bias_valid;gyro_bias_stable;accel_bias_valid;accel_bias_stable;mag_bias_valid;mag_bias_stable
7877073733;7876901933;4325386;0.001293667;0.0024639866;0.00036576702;0.15;4.4152515e-07;2.8459024e-07;3.7525874e-07;4259850;0.03347014;0.17870884;-0.0034383333;0.4;0.00018293073;0.000777458;3.6112535e-05;396809;-0.003997271;-0.0027579705;-0.02078858;0.5;2.9065066e-05;3.1731575e-05;3.4700148e-05;1;0;1;0;1;0
7877901513;7877729821;4325386;0.0012915239;0.0024651773;0.000488072;0.15;4.47524e-07;2.913641e-07;3.8104477e-07;4259850;0.03347014;0.17870884;-0.0035115376;0.4;0.00018299812;0.0007775243;3.569325e-05;396809;0.0007626839;-0.0013710359;-0.024619618;0.5;2.6603164e-05;3.0243862e-05;3.2388234e-05;1;0;1;0;1;0
7878720434;7878548711;4325386;0.0012907233;0.0024655845;0.0005661733;0.15;4.5324612e-07;2.979622e-07;3.868567e-07;4259850;0.03347014;0.17870884;-0.0036509119;0.4;0.00018306483;0.0007775899;3.5326277e-05;396809;0.0027976083;-0.001619701;-0.025405278;0.5;2.4774292e-05;2.9709654e-05;3.0391448e-05;1;1;1;0;1;0
7879845352;7879673558;4325386;0.0012916946;0.0024690388;0.0006431601;0.15;4.6065418e-07;3.0680812e-07;3.9366236e-07;4259850;0.03347014;0.17870884;-0.0039369087;0.4;0.00018315636;0.00077767996;3.473135e-05;396809;0.0032579682;-0.002363136;-0.023365745;0.5;2.3566596e-05;2.9310911e-05;2.9046367e-05;1;1;1;0;1;0
7880961180;7880789407;4325386;0.0012904409;0.0024672963;0.00066388916;0.15;4.6750213e-07;3.1534367e-07;3.98226e-07;4259850;0.03347014;0.17870884;-0.0043834113;0.4;0.00018324729;0.0007777694;3.3951626e-05;396809;0.005671676;-0.0003131041;-0.019971874;0.5;2.2411368e-05;2.6916237e-05;2.8518292e-05;1;1;1;0;1;0
7882086011;7881914255;4325386;0.0012920421;0.0024717425;0.00068962434;0.15;4.7392638e-07;3.237069e-07;4.0193126e-07;4259850;0.03347014;0.17870884;-0.0048442404;0.4;0.00018333882;0.0007778595;3.317339e-05;396809;0.009047278;0.0032766869;-0.01686709;0.5;2.115131e-05;2.4446766e-05;2.8138784e-05;1;1;1;0;1;0
7883057917;7882886123;4325386;0.0012993703;0.0024708903;0.00071487186;0.15;4.790957e-07;3.3074176e-07;4.0534132e-07;4259850;0.03347014;0.17870884;-0.0052422564;0.4;0.00018341801;0.00077793736;3.2454136e-05;396809;0.011305526;0.0052495543;-0.0146835875;0.5;2.0386009e-05;2.278108e-05;2.7935885e-05;1;1;1;0;1;1
7883948790;7883777048;4325386;0.0012969505;0.0024727911;0.00072367233;0.15;4.8348386e-07;3.3699698e-07;4.0868042e-07;4259850;0.03347014;0.17870884;-0.0056842943;0.4;0.00018349047;0.00077800866;3.181572e-05;396809;0.013201012;0.0066422727;-0.012300985;0.5;1.9791165e-05;2.1460057e-05;2.7653738e-05;1;1;1;0;1;1
7885073643;7884901895;4325386;0.0013026278;0.0024786193;0.00077956734;0.15;4.8854434e-07;3.446551e-07;4.124212e-07;4259850;0.03347014;0.17870884;-0.006082915;0.4;0.00018358217;0.0007780989;3.1103053e-05;396809;0.015430099;0.008989193;-0.009991254;0.5;1.9070487e-05;2.0090425e-05;2.7370388e-05;1;1;1;0;1;1
7886045444;7885873715;4325386;0.001315894;0.0024720416;0.00080950063;0.15;4.92456e-07;3.5100416e-07;4.160022e-07;4259850;0.03347014;0.17870884;-0.0065659215;0.4;0.00018366132;0.0007781767;3.0387937e-05;396809;0.016805435;0.0095884465;-0.0086272955;0.5;1.8716171e-05;1.9009729e-05;2.7302995e-05;1;1;1;0;1;1
7887089340;7886917572;4325386;0.0013147516;0.0024811104;0.00089482556;0.15;4.961829e-07;3.5755622e-07;4.1880696e-07;4259850;0.03347014;0.17870884;-0.0068175597;0.4;0.0001837463;0.00077826035;3.001667e-05;396809;0.01893455;0.013033933;-0.006159538;0.5;1.7761868e-05;1.8252727e-05;2.6650972e-05;1;1;1;0;1;1
7887764290;7887592480;4325386;0.0013225593;0.0024787358;0.0009319627;0.15;4.982949e-07;3.6162103e-07;4.2074984e-07;4259850;0.03347014;0.17870884;-0.0071612266;0.4;0.00018380124;0.00077831437;2.958135e-05;396809;0.019788748;0.0143533265;-0.0046948567;0.5;1.7314895e-05;1.7987495e-05;2.62905e-05;1;1;1;0;1;1
7888736071;7888564346;4325386;0.001328357;0.0024749546;0.0009773826;0.15;5.008836e-07;3.672295e-07;4.230114e-07;4259850;0.03347014;0.17870884;-0.0074582123;0.4;0.00018388034;0.0007783922;2.9177985e-05;396809;0.020103207;0.0153713105;-0.0029087572;0.5;1.6615599e-05;1.7866516e-05;2.5610532e-05;1;1;1;0;1;1
7889743727;7889572207;4325386;0.0013306735;0.0024765416;0.0010712309;0.15;5.03178e-07;3.7283135e-07;4.2632044e-07;4259850;0.03347014;0.17870884;-0.0076553817;0.4;0.00018396242;0.0007784729;2.8752644e-05;396809;0.020514414;0.015229825;-0.0028541486;0.5;1.5906817e-05;1.7532751e-05;2.4798193e-05;1;1;1;0;1;1
7890679882;7890508079;4325386;0.001348446;0.002475295;0.001107443;0.15;5.046418e-07;3.776867e-07;4.30389e-07;4259850;0.03347014;0.17870884;-0.0077091185;0.4;0.00018403868;0.00077854795;2.8706336e-05;396809;0.020657405;0.014319952;-0.0023915393;0.5;1.5395502e-05;1.7207527e-05;2.39408e-05;1;1;1;0;1;1
7891723692;7891551936;4325386;0.0013398154;0.0024789525;0.0012010155;0.15;5.0564404e-07;3.8273942e-07;4.3154427e-07;4259850;0.03347014;0.17870884;-0.0077091185;0.4;0.00018412355;0.0007786315;2.879083e-05;396809;0.020802962;0.0158796;-0.0011046831;0.5;1.4846378e-05;1.699866e-05;2.3362123e-05;1;1;1;0;1;0
7892731352;7892559795;4325386;0.0013493531;0.0024774934;0.0012438177;0.15;5.0611123e-07;3.8731906e-07;4.3423177e-07;4259850;0.03347014;0.17870884;-0.008115147;0.4;0.00018420568;0.0007787122;2.837409e-05;396809;0.021162156;0.016277295;-0.0003598342;0.5;1.4682474e-05;1.6607573e-05;2.325597e-05;1;1;1;0;1;0
7893667474;7893495712;4325386;0.0013527004;0.0024780296;0.0012290563;0.15;5.0610817e-07;3.912862e-07;4.369161e-07;4259850;0.03347014;0.17870884;-0.00855336;0.4;0.00018428193;0.00077878725;2.7859049e-05;396809;0.021720897;0.016306726;0.0005222219;0.5;1.455968e-05;1.6222912e-05;2.3198527e-05;1;1;1;0;1;0
7894639293;7894467530;4325386;0.0013641814;0.0024864003;0.0012343002;0.15;5.0565546e-07;3.9508728e-07;4.3933804e-07;4259850;0.03347014;0.17870884;-0.009070601;0.4;0.00018436101;0.000778865;2.7334367e-05;396809;0.022420665;0.016893279;0.0011212855;0.5;1.4394774e-05;1.5861335e-05;2.3103818e-05;1;1;1;0;1;0
7895646961;7895475437;4325386;0.0013674628;0.0024845449;0.0012674779;0.15;5.0476126e-07;3.987214e-07;4.417993e-07;4259850;0.03347014;0.17870884;-0.009473096;0.4;0.0001844431;0.00077894574;2.6907755e-05;396809;0.023005001;0.017558645;0.0015570679;0.5;1.4240278e-05;1.555134e-05;2.3003653e-05;1;1;1;0;1;0
7896654993;7896483249;4325386;0.001374756;0.0024883747;0.0012457283;0.15;5.034694e-07;4.0203318e-07;4.4427296e-07;4259850;0.03347014;0.17870884;-0.009979028;0.4;0.00018452514;0.0007790265;2.643651e-05;396809;0.023654478;0.017795747;0.0020793378;0.5;1.4133269e-05;1.5233165e-05;2.2966942e-05;1;1;1;0;1;0
7897662581;7897491107;4325386;0.0013805642;0.0024912672;0.0012230601;0.15;5.017824e-07;4.050173e-07;4.4712823e-07;4259850;0.03347014;0.17870884;-0.010419777;0.4;0.00018460715;0.0007791072;2.5956904e-05;396809;0.024200205;0.01796963;0.002502792;0.5;1.4047464e-05;1.4965549e-05;2.2933442e-05;1;1;1;0;1;0
7898670852;7898498966;4325386;0.0013820832;0.0024979915;0.0012254962;0.15;4.9975074e-07;4.0768182e-07;4.4868116e-07;4259850;0.03347014;0.17870884;-0.010774481;0.4;0.00018468927;0.00077918795;2.55875e-05;396809;0.024201937;0.017778808;0.0031009133;0.5;1.390436e-05;1.4852691e-05;2.280706e-05;1;1;1;0;1;0
7900011548;7899839824;4325386;0.0014058584;0.0024885258;0.0013647203;0.15;4.967998e-07;4.109275e-07;4.5045937e-07;4259850;0.03347014;0.17870884;-0.011061987;0.4;0.00018479842;0.00077929534;2.5034751e-05;396809;0.025280382;0.018242024;0.0023816624;0.5;1.2998336e-05;1.4112071e-05;2.2255288e-05;1;1;1;0;1;0
7901064397;7900892628;4325386;0.0013956033;0.0024960607;0.001593806;0.15;4.9501267e-07;4.1373224e-07;4.525669e-07;4259850;0.03347014;0.17870884;-0.011074252;0.4;0.00018488416;0.0007793797;2.4597679e-05;396809;0.02933618;0.021867078;-0.00056667806;0.5;1.1539374e-05;1.2260933e-05;2.1604603e-05;1;1;1;0;1;0
7901955317;7901783502;4325386;0.0013924331;0.0025137619;0.0017591505;0.15;4.9378e-07;4.162442e-07;4.5581032e-07;4259850;0.03347014;0.17870884;-0.0110810865;0.4;0.00018495675;0.0007794511;2.427085e-05;396809;0.032246854;0.024682889;-0.0027931172;0.5;1.0523744e-05;1.09268985e-05;2.1132526e-05;1;1;1;0;1;1
7902477263;7902305428;4325386;0.0013921398;0.002501213;0.0018203404;0.15;4.933462e-07;4.1787064e-07;4.5793195e-07;4259850;0.03347014;0.17870884;-0.011069121;0.4;0.00018499927;0.0007794929;2.4079236e-05;396809;0.03299139;0.025199724;-0.0033779165;0.5;1.0198356e-05;1.0565983e-05;2.0940348e-05;1;1;1;0;1;1
7903484650;7903313285;4325386;0.0013950435;0.002514416;0.0018791188;0.15;4.9344084e-07;4.215201e-07;4.6109952e-07;4259850;0.033449933;0.17869592;-0.011127752;0.4;0.00018503943;0.00077954703;2.380631e-05;396809;0.033191673;0.025171638;-0.0035016434;0.5;9.926123e-06;1.0337048e-05;2.069386e-05;1;1;1;0;1;1
7904492592;7904321141;4325386;0.0013930026;0.0025044393;0.001881099;0.15;4.9285325e-07;4.2462256e-07;4.623227e-07;4259850;0.03344689;0.1786903;-0.011246587;0.4;0.00018512101;0.0007796253;2.3469429e-05;396809;0.032815423;0.02496787;-0.0030458593;0.5;9.835129e-06;1.0309407e-05;2.0607016e-05;1;1;1;0;1;1
7905500519;7905329044;4325386;0.0014126665;0.0025123018;0.0018059087;0.15;4.917989e-07;4.273011e-07;4.609388e-07;4259850;0.03344689;0.1786903;-0.011465994;0.4;0.00018520314;0.00077970605;2.3215482e-05;396809;0.03285689;0.025406858;-0.0025929583;0.5;9.646888e-06;1.0107402e-05;2.0397061e-05;1;1;1;0;1;1
7906661609;7906489830;4325386;0.0014222133;0.0025196597;0.0015760775;0.15;4.9004376e-07;4.2984504e-07;4.5934598e-07;4259850;0.03344689;0.1786903;-0.011865376;0.4;0.00018529758;0.000779799;2.2843209e-05;396809;0.03445632;0.026808584;-0.002995635;0.5;9.259517e-06;9.512006e-06;2.021801e-05;1;1;1;0;1;1
7907264583;7907092743;4325386;0.0014276088;0.0025232641;0.0014724911;0.15;4.892274e-07;4.3114593e-07;4.5890914e-07;4259850;0.03344689;0.1786903;-0.01207476;0.4;0.00018534674;0.0007798474;2.266417e-05;396809;0.03524426;0.027481824;-0.0032028407;0.5;9.087326e-06;9.246203e-06;2.0129022e-05;1;1;1;0;1;1
7908272120;7908100598;4325386;0.0014375248;0.0025293522;0.0013532974;0.15;4.878444e-07;4.331807e-07;4.586949e-07;4259850;0.03344689;0.1786903;-0.012391477;0.4;0.00018542878;0.00077992806;2.2344704e-05;396809;0.03584279;0.027934443;-0.003231298;0.5;8.9315e-06;9.000174e-06;2.0035877e-05;1;1;1;0;1;1
7909280279;7909108500;4325386;0.0014581735;0.0025215528;0.0012466696;0.15;4.864631e-07;4.3506245e-07;4.5826266e-07;4259850;0.03344689;0.1786903;-0.012659695;0.4;0.00018551087;0.0007800088;2.2099934e-05;396809;0.035921667;0.027524507;-0.002980757;0.5;8.83138e-06;8.78043e-06;1.9939844e-05;1;1;1;0;1;1
7910287885;7910116306;4325386;0.0014732004;0.0025181866;0.001159506;0.15;4.849492e-07;4.3671108e-07;4.5851453e-07;4259850;0.03344689;0.1786903;-0.012923608;0.4;0.00018559294;0.0007800895;2.1801638e-05;396809;0.036205947;0.027525513;-0.0028272327;0.5;8.7399885e-06;8.6083055e-06;1.985818e-05;1;1;1;0;1;1
7911295893;7911124159;4325386;0.0014708465;0.0025374293;0.0010793889;0.15;4.8396055e-07;4.3858972e-07;4.578365e-07;4259850;0.033357065;0.17854808;-0.013191701;0.4;0.00018566367;0.0007801365;2.1575812e-05;396809;0.036633484;0.027965074;-0.002524053;0.5;8.619062e-06;8.4510575e-06;1.9698362e-05;1;1;1;0;1;1
7912303606;7912132012;4325386;0.001501535;0.002537539;0.0010292847;0.15;4.823569e-07;4.39903e-07;4.5781886e-07;4259850;0.033357065;0.17854808;-0.013442215;0.4;0.00018574568;0.00078021723;2.1337566e-05;396809;0.036770925;0.027835218;-0.0024264208;0.5;8.544117e-06;8.299881e-06;1.9576231e-05;1;1;1;0;1;1
7913311645;7913139865;4325386;0.0015052883;0.0025307208;0.0010191624;0.15;4.8039027e-07;4.4082302e-07;4.5696487e-07;4259850;0.033357065;0.17854808;-0.013639573;0.4;0.00018582778;0.00078029797;2.1227299e-05;396809;0.03682329;0.027732957;-0.002050667;0.5;8.465831e-06;8.165982e-06;1.936737e-05;1;1;1;0;1;1
7914319274;7914147764;4325386;0.0015215054;0.0025339243;0.000988049;0.15;4.783995e-07;4.4162275e-07;4.5707014e-07;4259850;0.033357065;0.17854808;-0.013836765;0.4;0.00018590984;0.0007803787;2.1049313e-05;396809;0.036925174;0.027612405;-0.0018179055;0.5;8.412706e-06;8.057393e-06;1.924792e-05;1;1;1;0;1;1
7915327059;7915155568;4325386;0.0015265225;0.0025367467;0.0009206084;0.15;4.762068e-07;4.4214016e-07;4.5733364e-07;4259850;0.033357065;0.17854808;-0.014044899;0.4;0.00018599181;0.0007804593;2.082668e-05;396809;0.036816336;0.027285045;-0.001470141;0.5;8.362142e-06;8.0073105e-06;1.9185389e-05;1;1;1;0;1;1
7916334939;7916163419;4325386;0.0015343092;0.002544232;0.0009401581;0.15;4.7392285e-07;4.4251848e-07;4.5680852e-07;4259850;0.033357065;0.17854808;-0.014073932;0.4;0.00018607397;0.0007805401;2.0682362e-05;396809;0.03668057;0.026831036;-0.0013901677;0.5;8.1575145e-06;7.903744e-06;1.9001744e-05;1;1;1;0;1;1
7917199023;7917027339;4325386;0.0015450093;0.002529196;0.0010151719;0.15;4.721272e-07;4.429206e-07;4.5643367e-07;4259850;0.033357065;0.17854808;-0.014028603;0.4;0.00018614419;0.0007806092;2.0632504e-05;396809;0.037446823;0.026857961;-0.0020988502;0.5;7.780152e-06;7.6238557e-06;1.871388e-05;1;1;1;0;1;1
7918206673;7918035142;4325386;0.001550527;0.0025353136;0.0011070019;0.15;4.7054564e-07;4.43734e-07;4.5679096e-07;4259850;0.033357065;0.17854808;-0.013948401;0.4;0.00018622629;0.00078068994;2.0424151e-05;396809;0.038049005;0.027047561;-0.002474161;0.5;7.437852e-06;7.333407e-06;1.8645482e-05;1;1;1;0;1;1
7919214779;7919042991;4325386;0.0015525348;0.0025386375;0.0011912353;0.15;4.694063e-07;4.448184e-07;4.5659849e-07;4259850;0.033357065;0.17854808;-0.013885167;0.4;0.00018630833;0.0007807707;2.0201038e-05;396809;0.038410634;0.026996305;-0.002671788;0.5;7.2270377e-06;7.176583e-06;1.8601871e-05;1;1;1;0;1;1
7920222339;7920050840;4325386;0.001560861;0.0025362337;0.0012212769;0.15;4.6839156e-07;4.4587375e-07;4.5522097e-07;4259850;0.033357065;0.17854808;-0.013854822;0.4;0.0001863904;0.0007808514;2.0080131e-05;396809;0.03818355;0.026760727;-0.002376874;0.5;7.170977e-06;7.152044e-06;1.8496643e-05;1;1;1;0;1;1
7921230448;7921058689;4325386;0.0015711669;0.0025340961;0.001173432;0.15;4.6728118e-07;4.467218e-07;4.532026e-07;4259850;0.033357065;0.17854808;-0.013899128;0.4;0.00018647246;0.00078093214;1.9862195e-05;396809;0.03806823;0.026913516;-0.0020979068;0.5;7.1220766e-06;7.111508e-06;1.8445591e-05;1;1;1;0;1;1
7922733199;7922561509;4325386;0.001588834;0.0025438035;0.0008612363;0.15;4.6587965e-07;4.4791287e-07;4.5079565e-07;4259850;0.033357065;0.17854808;-0.013980765;0.4;0.00018659479;0.00078105245;1.9589721e-05;396809;0.03965506;0.028289815;-0.0024657452;0.5;6.8657737e-06;6.706058e-06;1.8284863e-05;1;1;1;0;1;1
7923399129;7923227365;4325386;0.0016062835;0.0025563466;0.00077315886;0.15;4.6547487e-07;4.4852467e-07;4.4928825e-07;4259850;0.033357065;0.17854808;-0.014057104;0.4;0.00018664906;0.00078110583;1.9464105e-05;396809;0.040424548;0.028933387;-0.002894564;0.5;6.718639e-06;6.5072877e-06;1.8138298e-05;1;1;1;0;1;1
7924892838;7924721182;4325386;0.001620681;0.002552134;0.0005492368;0.15;4.652324e-07;4.5033363e-07;4.4748566e-07;4259850;0.033357065;0.17854808;-0.014139581;0.4;0.00018677067;0.00078122545;1.9345718e-05;396809;0.041833986;0.030226342;-0.0024846944;0.5;6.4772e-06;6.1240817e-06;1.7823359e-05;1;1;1;0;1;1
7925720806;7925549008;4325386;0.0016322134;0.0025512793;0.00042939672;0.15;4.6518423e-07;4.5132558e-07;4.467202e-07;4259850;0.033357065;0.17854808;-0.014219817;0.4;0.00018683804;0.00078129175;1.9179182e-05;396809;0.042655;0.030737396;-0.002740509;0.5;6.3645307e-06;5.9318945e-06;1.774355e-05;1;1;1;0;1;1
7926692580;7926520907;4325386;0.0016470203;0.002553595;0.00032619553;0.15;4.6532037e-07;4.5257238e-07;4.4577266e-07;4259850;0.033357065;0.17854808;-0.014316877;0.4;0.00018691714;0.00078136957;1.9010975e-05;396809;0.043494787;0.031259313;-0.0029994375;0.5;6.2478202e-06;5.7279217e-06;1.7649305e-05;1;1;1;0;1;1
7927700234;7927528705;4325386;0.0016614206;0.0025569561;0.00023016779;0.15;4.6560854e-07;4.539357e-07;4.4527883e-07;4259850;0.033357065;0.17854808;-0.014425164;0.4;0.00018699931;0.00078145036;1.8820041e-05;396809;0.044211708;0.031628117;-0.0031908206;0.5;6.1511305e-06;5.542892e-06;1.7571789e-05;1;1;1;0;1;1
7928708348;7928536550;4325386;0.0016838203;0.002554781;7.484876e-05;0.15;4.6612806e-07;4.5542845e-07;4.4412684e-07;4259850;0.033357065;0.17854808;-0.014546595;0.4;0.00018708139;0.0007815311;1.8691682e-05;396809;0.04447478;0.031493217;-0.0029678158;0.5;6.102426e-06;5.3996796e-06;1.7524148e-05;1;1;1;0;1;1
7929715909;7929544395;4325386;0.0016811988;0.0025502667;5.5552733e-05;0.15;4.6663297e-07;4.5687426e-07;4.422449e-07;4259850;0.033357065;0.17854808;-0.014614254;0.4;0.00018716343;0.00078161183;1.8567162e-05;396809;0.044251792;0.03110314;-0.0025697288;0.5;6.0816187e-06;5.3516833e-06;1.746117e-05;1;1;1;0;1;1
7930724015;7930552239;4325386;0.001696453;0.0025567445;7.901263e-05;0.15;4.6669552e-07;4.5786254e-07;4.38726e-07;4259850;0.033357065;0.17854808;-0.014716134;0.4;0.00018724536;0.00078169245;1.8400931e-05;396809;0.04401839;0.030767513;-0.002222866;0.5;6.0221837e-06;5.330974e-06;1.7413446e-05;1;1;1;0;1;1
7931731602;7931560129;4325386;0.0017004857;0.0025647671;8.778674e-05;0.15;4.665769e-07;4.5866653e-07;4.369746e-07;4259850;0.033357065;0.17854808;-0.014789463;0.4;0.00018732745;0.0007817732;1.8224528e-05;396809;0.04388619;0.03048464;-0.0019401119;0.5;5.9974964e-06;5.302943e-06;1.7383285e-05;1;1;1;0;1;1
7932739656;7932567925;4325386;0.0017197236;0.0025450476;5.474101e-05;0.15;4.6640852e-07;4.5935064e-07;4.353713e-07;4259850;0.033357065;0.17854808;-0.014874565;0.4;0.00018740947;0.0007818539;1.8064395e-05;396809;0.04400703;0.03053463;-0.0015744258;0.5;5.973774e-06;5.2296014e-06;1.7323106e-05;1;1;1;0;1;1
7933747258;7933575767;4325386;0.0017176835;0.0025502022;2.3483613e-05;0.15;4.666274e-07;4.6033244e-07;4.3378873e-07;4259850;0.033357065;0.17854808;-0.014858909;0.4;0.00018749158;0.00078193465;1.810418e-05;396809;0.0438087;0.03044611;-0.00065461145;0.5;5.9439817e-06;5.192702e-06;1.7138731e-05;1;1;1;0;1;1
7934755414;7934583610;4325386;0.0017371196;0.0025393143;6.896807e-05;0.15;4.6612678e-07;4.6056633e-07;4.3095167e-07;4259850;0.033357065;0.17854808;-0.014918655;0.4;0.0001875737;0.00078201544;1.7948149e-05;396809;0.04369532;0.030259717;-0.00032375596;0.5;5.913455e-06;5.1809584e-06;1.7103795e-05;1;1;1;0;1;1
7935762916;7935591451;4325386;0.0017384196;0.0025407965;0.000106392356;0.15;4.6538943e-07;4.605378e-07;4.2900413e-07;4259850;0.033357065;0.17854808;-0.014972798;0.4;0.00018765578;0.0007820961;1.7781567e-05;396809;0.043630887;0.030096127;-9.1625676e-05;0.5;5.8877154e-06;5.1721945e-06;1.7082275e-05;1;1;1;0;1;1
7936770781;7936599339;4325386;0.0017505708;0.0025347052;0.00014294012;0.15;4.6455884e-07;4.6035214e-07;4.2736684e-07;4259850;0.033357065;0.17854808;-0.014994473;0.4;0.00018773784;0.00078217685;1.763045e-05;396809;0.043607052;0.030003514;0.000114209164;0.5;5.8703845e-06;5.1582383e-06;1.7058284e-05;1;1;1;0;1;1
7937778665;7937607132;4325386;0.0017612535;0.0025349646;0.00014698233;0.15;4.636472e-07;4.6003626e-07;4.25947e-07;4259850;0.033357065;0.17854808;-0.015055461;0.4;0.00018781977;0.00078225747;1.7468708e-05;396809;0.043962386;0.030272963;0.0002056939;0.5;5.837436e-06;5.0770946e-06;1.7005254e-05;1;1;1;0;1;1
7938498786;7938327018;4325386;0.0017681814;0.0025307478;0.00010231473;0.15;4.631202e-07;4.5988187e-07;4.254495e-07;4259850;0.033357065;0.17854808;-0.015070341;0.4;0.00018787835;0.00078231515;1.7365588e-05;396809;0.044756092;0.03082657;-8.4689265e-05;0.5;5.764779e-06;4.9474156e-06;1.6948776e-05;1;1;1;0;1;1
7939506386;7939334857;4325386;0.0017766391;0.002530706;2.0487e-05;0.15;4.6262468e-07;4.598595e-07;4.252977e-07;4259850;0.033357065;0.17854808;-0.015112681;0.4;0.00018796047;0.0007823959;1.7208073e-05;396809;0.045511317;0.031239998;-0.00030887642;0.5;5.7022344e-06;4.812534e-06;1.6898715e-05;1;1;1;0;1;1
