timestamp;timestamp_sample;time_last_fuse;observation[0];observation[1];device_id;observation_variance[0];observation_variance[1];innovation[0];innovation[1];innovation_filtered[0];innovation_filtered[1];innovation_variance[0];innovation_variance[1];test_ratio[0];test_ratio[1];test_ratio_filtered[0];test_ratio_filtered[1];estimator_instance;innovation_rejected;fused
7919723461;7919534994;7867359061;0.041921764612197876;0.0024565798230469227;0;100.0;100.0;-1138.8185;13.490063;-467.537;15.075377;6071.9673;8821.371;23.73215;0.0022921832;-4.0;0.0030105957;1;1;0
7920218330;7920029828;7867359061;0.041718143969774246;0.0024458167608827353;0;100.0;100.0;-1161.3334;12.29191;-476.62262;13.166901;6310.2534;9168.509;23.747862;0.0018310387;-4.0;0.0022423668;1;1;0
7920723200;7920534558;7867359061;0.04149206355214119;0.0024377445224672556;0;100.0;100.0;-1186.3322;11.393313;-486.0356;12.441843;6561.9614;9532.89;23.830679;0.0015129794;-4.0;0.0019085719;1;1;0
7921227754;7921039291;7867359061;0.04124914109706879;0.002432886278256774;0;100.0;100.0;-1213.1932;10.852507;-495.53693;11.5255;6821.0234;9906.726;23.975513;0.0013209534;-4.0;0.0015725021;1;1;0
7921722620;7921534123;7867359061;0.04100453853607178;0.0024504561442881823;0;100.0;100.0;-1240.2397;12.808376;-504.89587;10.816517;7081.1074;10283.45;24.136127;0.0017725838;-4.0;0.0013402911;1;1;0
7922227774;7922038854;7867359061;0.04074777290225029;0.0024420898407697678;0;100.0;100.0;-1268.6316;11.87703;-514.57117;11.269078;7355.096;10677.705;24.313091;0.0014678962;-4.0;0.0013841273;1;1;0
7922722260;7922533688;7867359061;0.040492504835128784;0.0024593404959887266;0;100.0;100.0;-1296.8574;13.797369;-524.16437;12.260717;7631.8965;11074.989;24.485527;0.0019098828;-4.0;0.0015718344;1;1;0
7923226928;7923038418;7867359061;0.04021993279457092;0.0024830903857946396;0;100.0;100.0;-1326.9971;16.441187;-534.0398;14.096137;7922.1807;11490.798;24.697483;0.0026138078;-4.0;0.0020070442;1;1;0
7923721987;7923533251;7867359061;0.039945054799318314;0.002499287249520421;0;100.0;100.0;-1357.3912;18.24422;-543.7871;16.981737;8214.012;11908.0205;24.923685;0.0031057647;-4.0;0.0028273766;1;1;0
7924227317;7924037981;7867359061;0.03967421129345894;0.002529698656871915;0;100.0;100.0;-1387.3397;21.629597;-553.83325;19.171352;8520.3125;12346.944;25.099648;0.0042101233;-4.0;0.003462029;1;1;0
7924721868;7924532814;7867359061;0.039441850036382675;0.0025533915031701326;0;100.0;100.0;-1413.033;24.267057;-563.6959;21.66952;8826.474;12793.678;25.134766;0.005114419;-4.0;0.0042586024;1;1;0
7925226056;7925037544;7867359061;0.0391865149140358;0.002583105582743883;0;100.0;100.0;-1441.2661;27.574825;-573.8589;24.370543;9147.61;13256.32;25.231216;0.0063732364;-4.0;0.005188501;1;1;0
7925721255;7925532377;7867359061;0.038906749337911606;0.002630941802635789;0;100.0;100.0;-1472.2008;32.899906;-583.9675;28.379322;9472.726;13721.247;25.422405;0.008765026;-4.0;0.006819178;1;1;0
7926225782;7926037106;7867359061;0.03861536830663681;0.0026892193127423525;0;100.0;100.0;-1504.4202;39.38732;-594.35895;33.67534;9812.849;14207.305;25.62717;0.012132734;-4.0;0.009293538;1;1;0
7926720581;7926531938;7867359061;0.038324981927871704;0.002752486150711775;0;100.0;100.0;-1536.5294;46.430157;-604.62866;39.75329;10154.883;14695.654;25.832376;0.016299296;-4.0;0.012520625;1;1;0
7927225396;7927036668;7867359061;0.03802372142672539;0.0028222419787198305;0;100.0;100.0;-1569.841;54.195335;-615.1903;46.63682;10512.755;15205.995;26.04667;0.021461815;-4.0;0.016630176;1;1;0
7927719963;7927531500;7867359061;0.03773009777069092;0.00288599357008934;0;100.0;100.0;-1602.3081;61.292107;-625.6294;53.926765;10872.561;15718.775;26.237213;0.026555095;-4.0;0.021469066;1;1;0
7928224811;7928036229;7867359061;0.03741958364844322;0.0029613052029162645;0;100.0;100.0;-1636.6432;69.67576;-636.3592;61.779053;11248.696;16254.053;26.458385;0.03318633;-4.0;0.027195469;1;1;0
