timestamp;flag_armed;flag_multicopter_position_control_enabled;flag_control_manual_enabled;flag_control_auto_enabled;flag_control_offboard_enabled;flag_control_position_enabled;flag_control_velocity_enabled;flag_control_altitude_enabled;flag_control_climb_rate_enabled;flag_control_acceleration_enabled;flag_control_attitude_enabled;flag_control_rates_enabled;flag_control_allocation_enabled;flag_control_termination_enabled;source_id
8176971761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8177477760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8177983760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8178490000;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8178995761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8179501864;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8180007762;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8180514311;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8181019949;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8181525810;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8182031761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8182537761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8183043793;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8183549963;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8184055822;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8184561760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8185067795;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8185573761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8186079976;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8186585780;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8187092087;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8187597768;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8188103828;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8188611275;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8189116826;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8189622840;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8190128761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8190634758;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8191141039;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8191646760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8192153087;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8192658806;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8193164761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8193670761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8194176760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8194682760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8195188760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8195694780;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8196200810;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8196706830;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8197212782;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8197718760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8198224859;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8198730760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8199236760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8199743023;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8200248764;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8200754972;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8201260761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8201766774;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8202272780;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8202779897;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8203286760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8203792759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8204298761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8204804760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8205310942;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8205816760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8206322760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8206828781;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8207334775;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8207841568;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8208346759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8208852759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8209358818;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8209864780;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8210370914;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8210876760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8211382879;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8211888761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8212394760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8212901088;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8213406796;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8213912795;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8214419476;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8214924761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8215430945;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8215936768;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8216443393;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8216948760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8217454821;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8217962361;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8218467773;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8218973761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8219479760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8219985759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8220492760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8220998760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8221504761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8222011022;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8222516831;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8223022760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8223528760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8224034760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8224541527;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8225046760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8225552762;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8226059760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8226566111;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8227071946;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8227577856;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8228083783;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8228590759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8229096815;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8229603012;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8230108833;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8230615013;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8231120825;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8231626949;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8232132894;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8232638760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8233144760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8233650762;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8234156760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8234662931;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8235168781;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8235674782;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8236180759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8236686772;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8237192937;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8237698879;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8238204761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8238710780;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8239217004;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8239722934;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8240228963;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8240734773;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8241240760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8241746760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8242252928;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8242758760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8243264780;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8243771760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8244277944;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8244783760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8245289760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8245795772;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8246301785;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8246807848;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8247313762;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8247819761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8248325761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8248832791;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8249338780;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8249846475;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8250351793;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8250857811;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8251364145;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8251869761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8252375796;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8252881760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8253387761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8253893762;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8254399761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8254906760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8255413237;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8255918761;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8256424760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8256930760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8257436759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8257942762;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8258448766;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8258954846;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8259462335;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8259967765;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8260474281;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8260979781;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8261485959;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8261991760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
8262497759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
