timestamp;timestamp_sample;information_event_changes;gps_checks_passed;reset_vel_to_gps;reset_vel_to_flow;reset_vel_to_vision;reset_vel_to_zero;reset_pos_to_last_known;reset_pos_to_gps;reset_pos_to_vision;starting_gps_fusion;starting_vision_pos_fusion;starting_vision_vel_fusion;starting_vision_yaw_fusion;yaw_aligned_to_imu_gps;reset_hgt_to_baro;reset_hgt_to_gps;reset_hgt_to_rng;reset_hgt_to_ev
8109321904;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8110329690;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8111337438;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8112345213;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8113353026;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8114360829;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8115368547;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8116376373;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8117384138;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8118391905;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8119399764;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8120407484;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8121415297;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8122423052;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8123430876;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8124438613;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8125446346;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8126454261;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8127461988;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8128469764;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8129477551;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8130485338;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8131493041;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8132500877;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8133508703;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8134516627;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8135524160;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8136532023;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8137540065;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8138547531;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8139555621;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8140563109;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8141571122;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8142578649;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8143586691;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8144594308;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8145602272;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8146609740;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8147617611;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8148625319;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8149633115;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8150640919;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8151648694;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8152656438;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8153664258;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8154672095;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8155679762;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8156687530;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8157695361;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8158703118;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8159710894;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8160718760;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8161726490;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8162734250;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8163741980;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8164749827;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8165757551;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8166765336;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8167773149;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8168780899;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8169788678;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8170796412;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8171804259;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8172811996;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8173819767;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8174827592;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8175835294;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8176843089;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8177850978;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8178858662;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8179866438;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8180874417;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8181881954;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8182889982;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8183897533;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8184905550;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8185913065;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8186921115;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8187928586;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8188936610;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8189944126;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8190951863;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8191959745;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8192967507;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8193975246;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8194982991;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8195990748;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8196998558;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8198006285;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8199014113;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8200021918;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8201029560;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8202037424;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8203045260;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8204052929;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8205060702;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8206068486;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8207076275;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8208083990;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8209091880;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8210099614;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8211107398;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8212115077;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8213122905;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8214130652;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8215138460;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8216146151;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8217153958;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8218161723;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8219169505;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8220177272;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8221184993;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8222192994;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8223200562;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8224208572;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8225216119;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8226224216;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8227231603;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8228239633;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8229247162;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8230255293;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8231262679;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8232270397;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8233278268;7838045256;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
