timestamp;accel_device_id_primary;accel_device_ids[0];accel_device_ids[1];accel_device_ids[2];accel_device_ids[3];accel_inconsistency_m_s_s[0];accel_inconsistency_m_s_s[1];accel_inconsistency_m_s_s[2];accel_inconsistency_m_s_s[3];gyro_device_id_primary;gyro_device_ids[0];gyro_device_ids[1];gyro_device_ids[2];gyro_device_ids[3];gyro_inconsistency_rad_s[0];gyro_inconsistency_rad_s[1];gyro_inconsistency_rad_s[2];gyro_inconsistency_rad_s[3];accel_healthy[0];accel_healthy[1];accel_healthy[2];accel_healthy[3];accel_priority[0];accel_priority[1];accel_priority[2];accel_priority[3];gyro_healthy[0];gyro_healthy[1];gyro_healthy[2];gyro_healthy[3];gyro_priority[0];gyro_priority[1];gyro_priority[2];gyro_priority[3]
8310515793;4259850;4259850;2490378;0;0;0.12662776;0.12662774;0.0;0.0;4325386;4325386;2490378;0;0;0.0061412184;0.006141218;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8310718240;4259850;4259850;2490378;0;0;0.122263804;0.12226378;0.0;0.0;4325386;4325386;2490378;0;0;0.009078152;0.009078151;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8310916151;4259850;4259850;2490378;0;0;0.08977752;0.089777485;0.0;0.0;4325386;4325386;2490378;0;0;0.006124591;0.006124591;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8311114154;4259850;4259850;2490378;0;0;0.1688407;0.16884065;0.0;0.0;4325386;4325386;2490378;0;0;0.0068499194;0.00684992;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8311316573;4259850;4259850;2490378;0;0;0.08813038;0.0881304;0.0;0.0;4325386;4325386;2490378;0;0;0.007083152;0.007083151;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8311519011;4259850;4259850;2490378;0;0;0.17096446;0.1709644;0.0;0.0;4325386;4325386;2490378;0;0;0.0042324103;0.00423241;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8311716990;4259850;4259850;2490378;0;0;0.09052646;0.090526536;0.0;0.0;4325386;4325386;2490378;0;0;0.00713432;0.007134319;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8311919433;4259850;4259850;2490378;0;0;0.11997747;0.119977504;0.0;0.0;4325386;4325386;2490378;0;0;0.003642991;0.0036429914;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8312117384;4259850;4259850;2490378;0;0;0.111093104;0.11109309;0.0;0.0;4325386;4325386;2490378;0;0;0.0039796717;0.003979671;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8312315372;4259850;4259850;2490378;0;0;0.16587149;0.16587149;0.0;0.0;4325386;4325386;2490378;0;0;0.0035788412;0.0035788412;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8312517848;4259850;4259850;2490378;0;0;0.0934858;0.09348581;0.0;0.0;4325386;4325386;2490378;0;0;0.0054923994;0.0054924004;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8312720280;4259850;4259850;2490378;0;0;0.08108592;0.08108602;0.0;0.0;4325386;4325386;2490378;0;0;0.0075299637;0.007529964;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8312918193;4259850;4259850;2490378;0;0;0.05026712;0.050267097;0.0;0.0;4325386;4325386;2490378;0;0;0.0040228767;0.004022877;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8313116155;4259850;4259850;2490378;0;0;0.05627493;0.056274947;0.0;0.0;4325386;4325386;2490378;0;0;0.0058066123;0.0058066105;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8313318668;4259850;4259850;2490378;0;0;0.14054462;0.1405446;0.0;0.0;4325386;4325386;2490378;0;0;0.005113158;0.0051131574;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8313516545;4259850;4259850;2490378;0;0;0.09599294;0.09599304;0.0;0.0;4325386;4325386;2490378;0;0;0.0059762215;0.0059762215;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8313714455;4259850;4259850;2490378;0;0;0.21895772;0.21895766;0.0;0.0;4325386;4325386;2490378;0;0;0.0032226832;0.0032226827;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8313916970;4259850;4259850;2490378;0;0;0.10261549;0.102615476;0.0;0.0;4325386;4325386;2490378;0;0;0.003431488;0.0034314876;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8314119486;4259850;4259850;2490378;0;0;0.103856854;0.10385695;0.0;0.0;4325386;4325386;2490378;0;0;0.0033055951;0.0033055954;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8314317392;4259850;4259850;2490378;0;0;0.084948786;0.08494884;0.0;0.0;4325386;4325386;2490378;0;0;0.0053825844;0.005382585;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8314519851;4259850;4259850;2490378;0;0;0.08995218;0.089952245;0.0;0.0;4325386;4325386;2490378;0;0;0.003912145;0.003912144;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8314717756;4259850;4259850;2490378;0;0;0.1277217;0.12772179;0.0;0.0;4325386;4325386;2490378;0;0;0.0041435296;0.0041435296;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8314915766;4259850;4259850;2490378;0;0;0.09636791;0.096367806;0.0;0.0;4325386;4325386;2490378;0;0;0.0067053214;0.0067053214;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8315118175;4259850;4259850;2490378;0;0;0.07449989;0.07449995;0.0;0.0;4325386;4325386;2490378;0;0;0.0045808274;0.0045808293;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8315317610;4259850;4259850;2490378;0;0;0.12122245;0.121222556;0.0;0.0;4325386;4325386;2490378;0;0;0.0036141856;0.003614184;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8315518574;4259850;4259850;2490378;0;0;0.04725939;0.047259387;0.0;0.0;4325386;4325386;2490378;0;0;0.0009927748;0.000992773;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8315716527;4259850;4259850;2490378;0;0;0.06950742;0.06950744;0.0;0.0;4325386;4325386;2490378;0;0;0.0029073094;0.0029073122;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8315918974;4259850;4259850;2490378;0;0;0.10518014;0.105180055;0.0;0.0;4325386;4325386;2490378;0;0;0.007162449;0.007162451;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8316116976;4259850;4259850;2490378;0;0;0.30166805;0.3016679;0.0;0.0;4325386;4325386;2490378;0;0;0.00544946;0.00544946;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8316314879;4259850;4259850;2490378;0;0;0.1045498;0.1045498;0.0;0.0;4325386;4325386;2490378;0;0;0.004503882;0.0045038853;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8316517325;4259850;4259850;2490378;0;0;0.096884325;0.09688429;0.0;0.0;4325386;4325386;2490378;0;0;0.007390609;0.0073906034;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8316715278;4259850;4259850;2490378;0;0;0.19340253;0.19340248;0.0;0.0;4325386;4325386;2490378;0;0;0.0020889365;0.002088934;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8316917745;4259850;4259850;2490378;0;0;0.07063875;0.07063875;0.0;0.0;4325386;4325386;2490378;0;0;0.0048474804;0.0048474804;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8317120202;4259850;4259850;2490378;0;0;0.09405738;0.09405734;0.0;0.0;4325386;4325386;2490378;0;0;0.006713233;0.006713233;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8317318153;4259850;4259850;2490378;0;0;0.08930031;0.08930033;0.0;0.0;4325386;4325386;2490378;0;0;0.0067657377;0.0067657377;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8317516165;4259850;4259850;2490378;0;0;0.11747318;0.11747327;0.0;0.0;4325386;4325386;2490378;0;0;0.0037928948;0.003792896;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8317718559;4259850;4259850;2490378;0;0;0.08215897;0.08215897;0.0;0.0;4325386;4325386;2490378;0;0;0.005526745;0.0055267443;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8317916541;4259850;4259850;2490378;0;0;0.11066364;0.11066364;0.0;0.0;4325386;4325386;2490378;0;0;0.0053641633;0.0053641642;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8318114472;4259850;4259850;2490378;0;0;0.043544702;0.043544732;0.0;0.0;4325386;4325386;2490378;0;0;0.004746888;0.004746889;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8318316917;4259850;4259850;2490378;0;0;0.15237279;0.15237293;0.0;0.0;4325386;4325386;2490378;0;0;0.0055834707;0.0055834698;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8318519347;4259850;4259850;2490378;0;0;0.08729558;0.087295614;0.0;0.0;4325386;4325386;2490378;0;0;0.0045994837;0.004599488;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8318717301;4259850;4259850;2490378;0;0;0.0824635;0.08246353;0.0;0.0;4325386;4325386;2490378;0;0;0.00599692;0.0059969206;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8318915271;4259850;4259850;2490378;0;0;0.20693865;0.20693861;0.0;0.0;4325386;4325386;2490378;0;0;0.004741925;0.0047419295;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8319117719;4259850;4259850;2490378;0;0;0.084877424;0.08487759;0.0;0.0;4325386;4325386;2490378;0;0;0.0062505053;0.0062505053;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8319315686;4259850;4259850;2490378;0;0;0.1237772;0.1237772;0.0;0.0;4325386;4325386;2490378;0;0;0.0073961606;0.0073961606;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8319513670;4259850;4259850;2490378;0;0;0.08704878;0.087048694;0.0;0.0;4325386;4325386;2490378;0;0;0.005623168;0.005623165;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8319720574;4259850;4259850;2490378;0;0;0.13929586;0.13929585;0.0;0.0;4325386;4325386;2490378;0;0;0.0030727095;0.0030727095;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8319918565;4259850;4259850;2490378;0;0;0.19303195;0.19303201;0.0;0.0;4325386;4325386;2490378;0;0;0.0052474374;0.0052474355;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8320116475;4259850;4259850;2490378;0;0;0.056091305;0.05609121;0.0;0.0;4325386;4325386;2490378;0;0;0.007086593;0.007086592;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8320318962;4259850;4259850;2490378;0;0;0.1002018;0.10020177;0.0;0.0;4325386;4325386;2490378;0;0;0.004370406;0.0043704016;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8320516901;4259850;4259850;2490378;0;0;0.055803888;0.055803873;0.0;0.0;4325386;4325386;2490378;0;0;0.0056120525;0.0056120553;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8320714938;4259850;4259850;2490378;0;0;0.07360119;0.07360108;0.0;0.0;4325386;4325386;2490378;0;0;0.0075699515;0.0075699487;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8320917298;4259850;4259850;2490378;0;0;0.09178001;0.09178;0.0;0.0;4325386;4325386;2490378;0;0;0.0059758346;0.0059758364;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8321119753;4259850;4259850;2490378;0;0;0.05585373;0.055853743;0.0;0.0;4325386;4325386;2490378;0;0;0.007931815;0.007931819;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8321317700;4259850;4259850;2490378;0;0;0.0838582;0.08385819;0.0;0.0;4325386;4325386;2490378;0;0;0.005029214;0.0050292;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8321515686;4259850;4259850;2490378;0;0;0.07444671;0.07444671;0.0;0.0;4325386;4325386;2490378;0;0;0.0056722043;0.0056722015;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8321718141;4259850;4259850;2490378;0;0;0.124091215;0.124091186;0.0;0.0;4325386;4325386;2490378;0;0;0.008915799;0.008915799;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8321916079;4259850;4259850;2490378;0;0;0.06049822;0.060498152;0.0;0.0;4325386;4325386;2490378;0;0;0.0076991622;0.007699165;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8322118487;4259850;4259850;2490378;0;0;0.1066167;0.10661669;0.0;0.0;4325386;4325386;2490378;0;0;0.010120295;0.010120292;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8322316478;4259850;4259850;2490378;0;0;0.037000366;0.03700037;0.0;0.0;4325386;4325386;2490378;0;0;0.0068715396;0.0068715415;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8322518899;4259850;4259850;2490378;0;0;0.24738595;0.24738586;0.0;0.0;4325386;4325386;2490378;0;0;0.008325804;0.008325805;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8322716870;4259850;4259850;2490378;0;0;0.12183362;0.12183363;0.0;0.0;4325386;4325386;2490378;0;0;0.0063479524;0.0063479524;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8322919320;4259850;4259850;2490378;0;0;0.2197357;0.21973577;0.0;0.0;4325386;4325386;2490378;0;0;0.0051152795;0.005115281;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8323117281;4259850;4259850;2490378;0;0;0.19801645;0.19801642;0.0;0.0;4325386;4325386;2490378;0;0;0.0049356986;0.0049356995;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
8323315260;4259850;4259850;2490378;0;0;0.1648233;0.16482326;0.0;0.0;4325386;4325386;2490378;0;0;0.005206972;0.005206972;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
