timestamp;io_errors;frames_tx;frames_rx;interface
8336902911;230841;226841;0;1
8337004810;230841;226844;0;1
8337106825;230844;226844;0;1
8337208811;230844;226844;0;1
8337310811;230844;226844;0;1
8337413098;230844;226844;0;1
8337514811;230844;226847;0;1
8337616810;230847;226847;0;1
8337718815;230848;226859;0;1
8337820811;230859;226859;0;1
8337922828;230859;226861;0;1
8338024810;230861;226862;0;1
8338126818;230862;226862;0;1
8338228937;230862;226862;0;1
8338330811;230862;226862;0;1
8338432811;230862;226864;0;1
8338534809;230864;226865;0;1
8338636823;230866;226865;0;1
8338738829;230866;226877;0;1
8338840811;230877;226877;0;1
8338942810;230877;226879;0;1
8339044946;230879;226880;0;1
8339146830;230880;226880;0;1
8339248811;230880;226880;0;1
8339350827;230880;226880;0;1
8339453381;230880;226880;0;1
8339554812;230880;226883;0;1
8339656809;230884;226883;0;1
8339759367;230884;226895;0;1
8339860810;230895;226895;0;1
8339962811;230895;226895;0;1
8340065447;230895;226898;0;1
8340166809;230898;226898;0;1
8340268825;230898;226898;0;1
8340371159;230898;226898;0;1
8340472832;230898;226901;0;1
8340574823;230901;226901;0;1
8340677088;230902;226913;0;1
8340778811;230913;226913;0;1
8340880810;230913;226913;0;1
8340983239;230913;226916;0;1
8341084843;230916;226916;0;1
8341186810;230916;226916;0;1
8341288981;230916;226916;0;1
8341390912;230916;226916;0;1
8341492811;230916;226919;0;1
8341594840;230919;226919;0;1
8341696810;230920;226931;0;1
8341798812;230931;226931;0;1
8341900816;230931;226931;0;1
8342002810;230931;226934;0;1
8342104810;230934;226934;0;1
8342206812;230934;226934;0;1
8342308811;230934;226934;0;1
8342410810;230934;226934;0;1
8342512812;230934;226937;0;1
8342614811;230937;226937;0;1
8342717145;230938;226949;0;1
8342818842;230949;226949;0;1
8342920810;230949;226949;0;1
8343022811;230949;226952;0;1
8343124811;230952;226952;0;1
8343226810;230952;226952;0;1
8343328821;230952;226952;0;1
8343430810;230952;226952;0;1
8343532821;230952;226954;0;1
8343634809;230955;226955;0;1
8343736811;230956;226967;0;1
8343838812;230967;226967;0;1
8343940824;230967;226967;0;1
8344042926;230967;226969;0;1
8344144809;230969;226970;0;1
8344246809;230970;226970;0;1
8344348813;230970;226970;0;1
8344450811;230970;226970;0;1
8344552810;230970;226972;0;1
8344654811;230973;226973;0;1
8344756809;230974;226985;0;1
8344858825;230985;226985;0;1
8344960810;230985;226985;0;1
8345062813;230985;226987;0;1
8345164812;230987;226988;0;1
8345266811;230988;226988;0;1
8345369182;230988;226988;0;1
8345470828;230988;226988;0;1
8345572872;230988;226991;0;1
8345675065;230992;227003;0;1
8345776863;231003;227003;0;1
8345878834;231003;227003;0;1
8345980960;231003;227003;0;1
8346082811;231003;227006;0;1
8346184810;231006;227006;0;1
8346286865;231006;227006;0;1
8346388812;231006;227006;0;1
8346490811;231006;227006;0;1
8346592810;231006;227009;0;1
8346695038;231010;227021;0;1
8346796828;231021;227021;0;1
8346898823;231021;227021;0;1
8347000811;231021;227021;0;1
8347102811;231021;227024;0;1
8347204811;231024;227024;0;1
8347306811;231024;227024;0;1
8347408812;231024;227024;0;1
8347510813;231024;227024;0;1
8347612811;231024;227027;0;1
8347714811;231028;227039;0;1
8347816810;231039;227039;0;1
8347918816;231039;227039;0;1
8348021219;231039;227039;0;1
8348122811;231039;227042;0;1
8348224811;231042;227042;0;1
8348326826;231042;227042;0;1
8348428811;231042;227042;0;1
8348530818;231042;227042;0;1
8348632811;231043;227045;0;1
8348734811;231046;227057;0;1
8348836811;231057;227057;0;1
8348938826;231057;227057;0;1
8349040811;231057;227057;0;1
8349142825;231057;227060;0;1
8349244812;231060;227060;0;1
8349346958;231060;227060;0;1
8349448812;231060;227060;0;1
8349550811;231060;227060;0;1
8349652813;231061;227063;0;1
8349754813;231064;227075;0;1
8349856820;231075;227075;0;1
8349958814;231075;227075;0;1
8350060812;231075;227075;0;1
8350162815;231075;227078;0;1
8350264811;231078;227078;0;1
8350366811;231078;227078;0;1
8350468824;231078;227078;0;1
8350570824;231078;227081;0;1
8350673084;231082;227093;0;1
8350774833;231093;227093;0;1
8350876811;231093;227093;0;1
8350978811;231093;227093;0;1
8351080815;231093;227096;0;1
8351182811;231096;227096;0;1
8351284821;231096;227096;0;1
8351386810;231096;227096;0;1
8351488812;231096;227096;0;1
8351590811;231096;227099;0;1
8351692831;231100;227111;0;1
8351794823;231111;227111;0;1
8351897659;231111;227111;0;1
8351999074;231111;227111;0;1
8352100884;231111;227111;0;1
8352203343;231111;227114;0;1
8352304810;231114;227114;0;1
8352406810;231114;227114;0;1
8352509253;231114;227114;0;1
8352610823;231114;227114;0;1
8352712811;231115;227129;0;1
8352815251;231129;227129;0;1
8352916811;231129;227129;0;1
8353018816;231129;227129;0;1
8353121113;231129;227131;0;1
8353222814;231131;227132;0;1
8353325292;231132;227132;0;1
8353427045;231132;227132;0;1
8353528812;231132;227132;0;1
8353630810;231133;227134;0;1
8353732961;231135;227147;0;1
8353834812;231147;227147;0;1
8353936809;231147;227147;0;1
8354038903;231147;227147;0;1
8354140810;231147;227149;0;1
8354242810;231149;227150;0;1
8354344828;231150;227150;0;1
8354446809;231150;227150;0;1
8354548812;231150;227150;0;1
8354651178;231151;227152;0;1
8354752820;231153;227165;0;1
8354854811;231165;227165;0;1
8354956813;231165;227165;0;1
8355058855;231165;227165;0;1
8355160811;231165;227167;0;1
8355262811;231167;227168;0;1
8355364809;231168;227168;0;1
8355466809;231168;227168;0;1
8355568817;231168;227168;0;1
8355670821;231169;227181;0;1
8355772811;231182;227183;0;1
8355874818;231183;227183;0;1
8355977080;231183;227183;0;1
8356078811;231183;227183;0;1
8356180811;231183;227186;0;1
8356282809;231186;227186;0;1
8356384810;231186;227186;0;1
8356486810;231186;227186;0;1
8356588811;231186;227186;0;1
8356690815;231187;227201;0;1
8356792811;231201;227201;0;1
8356894810;231201;227201;0;1
8356996810;231201;227201;0;1
8357098812;231201;227201;0;1
8357200810;231201;227204;0;1
8357303088;231204;227204;0;1
8357404811;231204;227204;0;1
8357506810;231204;227204;0;1
8357608822;231204;227204;0;1
8357710811;231205;227219;0;1
8357812810;231219;227219;0;1
8357914810;231219;227219;0;1
8358016811;231219;227219;0;1
8358119035;231219;227219;0;1
8358220888;231219;227222;0;1
8358322870;231222;227222;0;1
8358424953;231222;227222;0;1
8358526861;231222;227222;0;1
8358629187;231223;227222;0;1
8358730897;231223;227237;0;1
8358832819;231237;227237;0;1
8358934811;231237;227237;0;1
8359036921;231237;227237;0;1
8359138812;231237;227237;0;1
8359240811;231237;227240;0;1
8359342826;231240;227240;0;1
8359444812;231240;227240;0;1
8359546822;231240;227240;0;1
8359648813;231241;227240;0;1
8359750811;231241;227255;0;1
8359852809;231255;227255;0;1
8359955076;231255;227255;0;1
8360056810;231255;227255;0;1
8360158824;231255;227255;0;1
8360260812;231255;227257;0;1
8360362824;231257;227258;0;1
8360464811;231258;227258;0;1
8360566811;231258;227258;0;1
8360668954;231259;227268;0;1
8360770811;231269;227273;0;1
8360872820;231273;227273;0;1
8360974811;231273;227273;0;1
8361076811;231273;227273;0;1
8361178812;231273;227273;0;1
8361281086;231273;227276;0;1
8361382811;231276;227276;0;1
8361484850;231276;227276;0;1
