timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2]
7871718350;7871718280;-0.16788512;0.10133939;-9.6627865
7871766326;7871766256;0.19291575;-0.28354183;-9.882837
7871818660;7871818593;-0.20870751;-0.07380144;-10.077233
7871866631;7871866566;-0.06068812;-0.2886632;-9.692051
7871918983;7871918897;-0.1183734;-0.2355935;-9.759946
7871966937;7871966869;0.16710709;-0.39127883;-9.473794
7872014910;7872014841;0.2224195;-0.2576581;-9.729103
7872067235;7872067169;0.10257219;0.2493916;-10.380667
7872119610;7872119496;-0.50883615;1.0586379;-10.158772
7872167581;7872167463;-0.5887053;2.3103085;-9.879142
7872215498;7872215432;0.45199957;1.9730566;-9.077878
7872267841;7872267761;0.29515916;1.9868741;-10.310553
7872315800;7872315731;-0.15142632;2.0044074;-9.658825
7872368236;7872368062;-0.17335959;0.9469841;-9.611828
7872420460;7872420395;-0.4188113;0.4887612;-9.605228
7872468472;7872468369;-0.059066884;-1.55691;-9.568454
7872516409;7872516341;-0.37362435;-1.4720918;-9.951064
7872564381;7872564312;-0.17513599;-1.090833;-9.699635
7872616711;7872616645;0.10072754;0.9238326;-9.39445
7872669047;7872668980;-0.21026593;1.633309;-9.609476
7872717028;7872716953;-0.29874742;2.2555475;-9.865965
7872770343;7872770257;-0.076472625;2.17209;-9.361811
7872818297;7872818227;-0.48639148;2.1199567;-9.267353
7872866272;7872866199;0.11318524;1.0028974;-9.587505
7872914235;7872914169;-0.2853078;0.549854;-10.037319
7872966634;7872966503;0.3091437;-0.40037745;-9.228412
7873019005;7873018835;0.72047174;-1.26891;-9.681952
7873066875;7873066803;-0.28600153;-0.98560196;-10.433935
7873119198;7873119133;0.45797616;-1.5370682;-9.865854
7873167174;7873167105;0.2657534;-1.921108;-9.309027
7873215147;7873215079;0.25543198;-1.6510854;-9.27485
7873267494;7873267415;-0.21066412;-1.2532107;-9.353863
7873319807;7873319742;0.00728204;-0.36279264;-9.418609
7873367872;7873367709;-0.19360813;0.122413404;-9.599118
7873415754;7873415680;-0.13698483;0.47162578;-9.237216
7873468079;7873468013;-0.40869495;0.078664556;-10.184719
7873516063;7873515984;-0.18394777;-0.47002026;-10.124998
7873568385;7873568315;-0.14461121;-2.4892447;-9.978495
7873616364;7873616287;0.38093746;-2.8568978;-9.210395
7873668685;7873668617;0.1783602;-3.646117;-9.260751
7873716717;7873716591;0.37977478;-4.675817;-9.237771
7873764626;7873764561;0.21194033;-3.9411714;-9.090353
7873817040;7873816891;0.12469221;-2.9326994;-8.913903
7873869289;7873869221;0.0062294435;-0.82287794;-9.613753
7873917748;7873917675;0.4548205;1.0426086;-9.507823
7873965732;7873965648;-0.17167404;1.2923437;-9.882384
7874018049;7874017983;-1.0995481;1.7108512;-9.367387
7874066030;7874065955;-1.8270582;1.5155561;-9.3963
7874118377;7874118286;-2.5859175;0.06254784;-9.174843
7874170738;7874170616;-3.605815;0.37086523;-10.063387
7874218654;7874218587;-4.0769334;-0.689493;-10.263531
7874266625;7874266557;-3.4980702;-0.38970253;-10.622736
7874314592;7874314525;-3.5519948;-0.31015098;-9.561556
7874366932;7874366857;-2.2239277;0.23926179;-10.021967
7874419264;7874419190;-1.386472;0.3055561;-9.717459
7874467226;7874467160;-0.86576617;0.31899974;-9.464019
7874515200;7874515130;0.08219827;-0.0709199;-9.929421
7874567531;7874567464;0.11204104;0.4314677;-9.338694
7874615501;7874615434;0.14821407;-0.1387341;-9.96105
7874667828;7874667762;0.1295904;-0.10105771;-9.325909
7874720158;7874720092;-0.29758608;-0.05822738;-10.601825
7874768152;7874768067;-0.25385684;-0.18636489;-10.205537
