timestamp;timestamp_sample;device_id;magnetometer_ga[0];magnetometer_ga[1];magnetometer_ga[2];calibration_count
7905224186;7905223134;396809;-0.19471839;0.10412805;-0.097586825;10
7905672643;7905671666;396809;-0.17255339;0.18934214;-0.07290876;10
7906270057;7906269080;396809;-0.15839277;0.20094964;-0.07197939;10
7906718463;7906717487;396809;-0.16315757;0.20439461;-0.06487054;10
7907167118;7907166142;396809;-0.18057999;0.17953227;-0.07074681;10
7907764530;7907763554;396809;-0.20581633;0.1210427;-0.076731205;10
7908212771;7908211795;396809;-0.20020843;0.11192793;-0.08852634;10
7908661365;7908660378;396809;-0.16745949;0.11338784;-0.11800204;10
7909258866;7909257873;396809;-0.21908353;0.122244954;-0.06568062;10
7909707001;7909705953;396809;-0.20086756;0.11413482;-0.08942975;10
7910155558;7910154582;396809;-0.21941276;0.11533877;-0.06795113;10
7910752890;7910751900;396809;-0.2026235;0.1139109;-0.08999848;10
7911201067;7911200092;396809;-0.15771939;0.11634605;-0.11430639;10
7911777706;7911723281;396809;-0.20724666;0.122451946;-0.078026414;10
7912247128;7912246153;396809;-0.121365175;0.048374213;-0.17515981;10
7912695351;7912694375;396809;-0.20148422;0.11622128;-0.09098673;10
7913272023;7913217611;396809;-0.20610696;0.1152822;-0.08221227;10
7913741462;7913740486;396809;-0.15716456;0.049076535;-0.15026118;10
7914189696;7914188695;396809;-0.21801762;0.092084244;-0.084771186;10
7914766288;7914711877;396809;-0.21495311;0.018904924;-0.110867545;10
7915235702;7915234727;396809;-0.18362944;-0.030763084;-0.14920308;10
7915683922;7915682947;396809;-0.1266704;-0.12350724;-0.17750144;10
7916260541;7916206119;396809;-0.15384689;-0.14717433;-0.15077817;10
7916730182;7916729206;396809;0.02289551;-0.20467822;-0.21557742;10
7917178458;7917177459;396809;-0.0018737763;-0.22988042;-0.17359231;10
7917776366;7917775394;396809;0.011647873;-0.23180524;-0.1885642;10
7918224537;7918223542;396809;-0.0049242154;-0.22771819;-0.17816938;10
7918672813;7918671832;396809;-0.07248597;-0.20476195;-0.18241039;10
7919270587;7919269611;396809;-0.1424235;-0.1734348;-0.13714427;10
7919718824;7919717848;396809;-0.15048282;-0.1389943;-0.1613666;10
7920167024;7920166046;396809;-0.2034024;-0.05973231;-0.12895484;10
7920764907;7920763885;396809;-0.2193331;0.032421168;-0.101128414;10
7921213075;7921212100;396809;-0.20308067;0.11618915;-0.08203544;10
7921661292;7921660305;396809;-0.1602451;0.2264824;-0.047196273;10
7922259168;7922258169;396809;-0.11775753;0.24854682;-0.05643053;10
7922707348;7922706372;396809;-0.11847553;0.22249748;-0.08304706;10
7923155582;7923154594;396809;-0.11888315;0.2520784;-0.050144885;10
7923753471;7923752484;396809;-0.118566856;0.24431942;-0.061444703;10
7924201634;7924200659;396809;-0.10455643;0.25668865;-0.06926136;10
7924649891;7924648916;396809;-0.10843149;0.30986303;-0.00417275;10
7925247703;7925246687;396809;-0.10722168;0.25708652;-0.057653468;10
7925695813;7925694834;396809;-0.10578051;0.25461912;-0.06696603;10
7926272505;7926218049;396809;-0.11038634;0.26076803;-0.055560082;10
7926742057;7926741081;396809;-0.107169926;0.25791967;-0.057533044;10
7927190245;7927189268;396809;-0.10719366;0.25994724;-0.055331524;10
7927766811;7927712290;396809;-0.1193828;0.25230646;-0.05303903;10
7928236211;7928235227;396809;-0.15615308;0.21940236;-0.060505975;10
7928684493;7928683505;396809;-0.19322255;0.1322246;-0.090345025;10
7929261178;7929206623;396809;-0.12836736;0.08368574;-0.14948721;10
7929730549;7929729516;396809;-0.24145074;0.0009791683;-0.07604864;10
7930178938;7930177845;396809;-0.19778657;-0.043051116;-0.1280655;10
7930755515;7930701045;396809;-0.20247649;-0.029621877;-0.13151711;10
7931225098;7931224123;396809;-0.2008791;0.06743128;-0.11027527;10
7931673502;7931672525;396809;-0.17188565;0.13188866;-0.11248401;10
7932271464;7932270488;396809;-0.1843371;0.17356451;-0.062553674;10
7932719833;7932718847;396809;-0.2325132;0.15135196;-0.026423138;10
7933168095;7933167119;396809;-0.12744963;0.073879264;-0.15331201;10
7933765899;7933764922;396809;-0.21337657;0.023296587;-0.11737798;10
7934214110;7934213134;396809;-0.22701548;0.003320977;-0.098673746;10
7934662397;7934661423;396809;-0.2126378;0.010391522;-0.1047616;10
7935260408;7935259433;396809;-0.21423344;0.0087322965;-0.108718514;10
7935708841;7935707866;396809;-0.21467622;0.015225429;-0.10836625;10
7936157046;7936156058;396809;-0.21310414;0.03330437;-0.11147845;10
7936754993;7936754018;396809;-0.2048129;0.11393763;-0.08480567;10
7937203144;7937202136;396809;-0.17479025;0.19342409;-0.06331293;10
7937651305;7937650330;396809;-0.12125076;0.25000614;-0.05602004;10
7938249211;7938248159;396809;-0.05237263;0.299478;-0.05760063;10
7938697329;7938696353;396809;-0.08065215;0.2849658;-0.051840004;10
7939273665;7939219443;396809;-0.12670231;0.23634908;-0.06375471;10
7939743465;7939742490;396809;-0.17486931;0.18090701;-0.07402818;10
7940192023;7940191047;396809;-0.18230791;0.18216911;-0.06899361;10
7940768374;7940714183;396809;-0.17752051;0.18029338;-0.07492142;10
7941238469;7941237493;396809;-0.1749456;0.2487519;-0.009513352;10
7941686643;7941685654;396809;-0.17862634;0.18213528;-0.07047036;10
7942262820;7942208613;396809;-0.17712246;0.17294703;-0.07550304;10
7942732796;7942731791;396809;-0.1789699;0.18540637;-0.07440068;10
7943180933;7943179957;396809;-0.17274895;0.21832095;-0.043274324;10
7943778776;7943777792;396809;-0.20267966;0.23104005;0.009044055;10
7944226929;7944225954;396809;-0.19056028;0.22494672;-0.014700469;10
7944675137;7944674161;396809;-0.15568085;0.1981237;-0.07508209;10
7945273018;7945272044;396809;-0.16777927;0.18685077;-0.07924363;10
7945721234;7945720258;396809;-0.1717577;0.18772757;-0.073192015;10
7946169498;7946168448;396809;-0.122303754;0.22980855;-0.07288472;10
7946767529;7946766537;396809;-0.1382541;0.22787435;-0.06468238;10
7947215701;7947214714;396809;-0.21134742;0.23416741;0.02012344;10
7947664096;7947663120;396809;-0.16483732;0.19415307;-0.07579325;10
7948262064;7948261061;396809;-0.15926751;0.19004707;-0.08241139;10
7948710248;7948709273;396809;-0.17079312;0.19445445;-0.067816585;10
7949158476;7949157500;396809;-0.14417538;0.20945546;-0.07467906;10
7949756283;7949755306;396809;-0.086320415;0.2834707;-0.04921219;10
7950204493;7950203518;396809;-0.031139407;0.3409109;-0.016549002;10
7950652803;7950651824;396809;0.031262703;0.24416323;-0.14074814;10
7951250822;7951249845;396809;0.11985147;0.32989955;-0.06395517;10
7951699034;7951697976;396809;0.13770796;0.3312959;-0.06284273;10
7952275455;7952221155;396809;0.10737058;0.3383996;-0.057990856;10
7952745325;7952744349;396809;0.054342404;0.3306486;-0.058296386;10
7953193445;7953192468;396809;0.024562899;0.3047397;-0.07820693;10
7953769612;7953715340;396809;-0.107376575;0.2646107;-0.056214582;10
7954239560;7954238558;396809;-0.21633993;0.14318739;-0.058300365;10
7954687773;7954686793;396809;-0.20021708;0.094955124;-0.09293792;10
7955264037;7955209750;396809;-0.21433042;0.074766286;-0.09302874;10
7955733822;7955732847;396809;-0.20826016;0.12898803;-0.07225239;10
7956182024;7956181049;396809;-0.20938505;0.12369645;-0.07423963;10
7956758423;7956704149;396809;-0.22393446;0.035948057;-0.09792231;10
7957228256;7957227283;396809;-0.22416677;0.094894975;-0.07197879;10
7957676520;7957675503;396809;-0.22620307;0.13108674;-0.04624131;10
7958273884;7958272895;396809;-0.24090569;0.121998385;-0.03790052;10
7958722591;7958721616;396809;-0.25025126;0.11822939;-0.024637211;10
7959170793;7959169727;396809;-0.2491961;0.11195749;-0.03259125;10
7959768238;7959767264;396809;-0.24474688;0.10744831;-0.036673184;10
7960216772;7960215796;396809;-0.24673356;0.10591933;-0.035522114;10
7960665023;7960664048;396809;-0.25450146;0.09307922;-0.028122742;10
7961262432;7961261456;396809;-0.25750887;0.071905755;-0.032355655;10
7961711005;7961710030;396809;-0.19458635;0.0060243756;-0.13428128;10
7962159213;7962158238;396809;-0.21958958;0.081201375;-0.08629429;10
7962756767;7962755792;396809;-0.21860059;0.06988143;-0.08675797;10
7963205218;7963204244;396809;-0.20855643;0.034396306;-0.111570075;10
7963653482;7963652494;396809;-0.16716711;0.013848882;-0.1580847;10
7964250906;7964249928;396809;-0.20200272;0.022905193;-0.11490242;10
7964699481;7964698481;396809;-0.21583118;0.04793466;-0.09712733;10
7965275780;7965221403;396809;-0.21664804;0.054406814;-0.0996075;10
7965745195;7965744220;396809;-0.2167203;0.040013336;-0.104583845;10
7966193821;7966192845;396809;-0.20340067;0.023625035;-0.11915161;10
7966769934;7966715600;396809;-0.19558522;-0.06599416;-0.13781174;10
7967239446;7967238420;396809;-0.12505525;-0.12156794;-0.18490478;10
7967688023;7967687024;396809;-0.080240145;-0.20456403;-0.17434889;10
7968264262;7968209891;396809;0.0138794435;-0.24266021;-0.1570432;10
7968733624;7968732648;396809;0.10407071;-0.22396523;-0.18811682;10
7969182197;7969181218;396809;0.07031639;-0.22808975;-0.19381472;10
7969758442;7969704130;396809;-0.0072971573;-0.22268659;-0.19059333;10
7970227922;7970226947;396809;-0.07895999;-0.19677296;-0.17200036;10
7970676427;7970675452;396809;-0.13026665;-0.16132164;-0.16706347;10
7971273965;7971272952;396809;-0.18696554;-0.09645009;-0.1454382;10
7971722176;7971721189;396809;-0.2112657;-0.026854623;-0.12301774;10
7972170770;7972169793;396809;-0.21487589;0.06090401;-0.09716119;10
7972768324;7972767347;396809;-0.18764484;0.15391459;-0.08427869;10
7973216635;7973215659;396809;-0.17472413;0.19127607;-0.06616798;10
7973665283;7973664307;396809;-0.19126032;0.14460436;-0.08102168;10
7974262664;7974261689;396809;-0.21651031;0.0802728;-0.092303514;10
7974711092;7974710117;396809;-0.20795704;0.0055602975;-0.12347156;10
7975159768;7975158792;396809;-0.20748362;-0.069345;-0.13141698;10
7975757349;7975756355;396809;-0.15023343;-0.14297813;-0.15690316;10
7976205596;7976204621;396809;-0.18109897;-0.11579114;-0.14736058;10
7976654192;7976653217;396809;-0.20561545;-0.04328587;-0.13083112;10
7977251938;7977250943;396809;-0.21229978;0.048662603;-0.10735011;10
7977700104;7977699129;396809;-0.20274282;0.14006814;-0.07535334;10
7978276743;7978222293;396809;-0.18666421;0.17682382;-0.065847486;10
7978746171;7978745195;396809;-0.18565603;0.18680143;-0.05608761;10
7979194322;7979193348;396809;-0.1877405;0.098628744;-0.11208999;10
7979770882;7979716458;396809;-0.18629107;0.15849599;-0.0782924;10
7980240649;7980239673;396809;-0.19191293;0.19025351;-0.052694824;10
7980688808;7980687830;396809;-0.18971634;0.15262645;-0.08182052;10
7981265467;7981211025;396809;-0.23778614;0.19533715;0.023238108;10
7981735112;7981734126;396809;-0.20122832;0.1628758;-0.061928283;10
7982183288;7982182313;396809;-0.17785798;0.16883679;-0.081348464;10
7982759835;7982705406;396809;-0.16627756;0.20533133;-0.060230147;10
7983229395;7983228419;396809;-0.17063431;0.13844605;-0.09954922;10
7983677591;7983676615;396809;-0.13260168;0.11275421;-0.14220472;10
7984275525;7984274550;396809;-0.18700516;0.1586237;-0.07665032;10
7984723843;7984722868;396809;-0.18168123;0.23004042;-0.02077471;10
7985172025;7985171048;396809;-0.17891818;0.17904347;-0.06964496;10
7985769829;7985768840;396809;-0.17277409;0.17297149;-0.07405257;10
7986218055;7986217079;396809;-0.18428096;0.18648209;-0.06254512;10
7986666391;7986665414;396809;-0.1765584;0.16971189;-0.085724875;10
7987264369;7987263393;396809;-0.18318842;0.18402454;-0.06740324;10
7987712559;7987711583;396809;-0.17009518;0.17841561;-0.080363065;10
7988160708;7988159732;396809;-0.17848474;0.17879282;-0.07540649;10
7988758771;7988757792;396809;-0.17872986;0.18046896;-0.07071121;10
7989207093;7989206118;396809;-0.188386;0.23672436;-0.0086448975;10
7989655205;7989654221;396809;-0.22428246;0.2069832;0.00035291538;10
7990253056;7990252081;396809;-0.14076842;0.16085991;-0.106762186;10
7990701278;7990700302;396809;-0.13411686;0.17098914;-0.10246663;10
7991149619;7991148572;396809;-0.13641767;0.15074962;-0.11483444;10
7991747497;7991746521;396809;-0.15076597;0.2517442;-0.019284058;10
7992195768;7992194792;396809;-0.1681387;0.20355333;-0.05901735;10
7992772365;7992717830;396809;-0.16361855;0.19710171;-0.067718744;10
7993242076;7993241100;396809;-0.17958169;0.09694651;-0.11532675;10
7993690226;7993689228;396809;-0.18670413;0.07605752;-0.11232139;10
7994267027;7994212520;396809;-0.21827206;-0.008739231;-0.11150165;10
7994736465;7994735490;396809;-0.19371888;-0.024888279;-0.14017136;10
7995184895;7995183915;396809;-0.2146294;0.027189434;-0.109131664;10
7995761521;7995707033;396809;-0.23111467;0.056624793;-0.0798949;10
7996231020;7996230045;396809;-0.17992248;0.04333678;-0.13844278;10
7996679150;7996678124;396809;-0.21210782;0.14321512;-0.055365074;10
7997255706;7997201247;396809;-0.18781559;0.14475724;-0.08499109;10
7997725297;7997724301;396809;-0.18847291;0.14058398;-0.0862055;10
7998173398;7998172422;396809;-0.1829038;0.15249722;-0.08918603;10
