timestamp;yaw_sp_move_rate;q_d[0];q_d[1];q_d[2];q_d[3];thrust_body[0];thrust_body[1];thrust_body[2]
8373968690;1.3e-44;0.5022581;-0.00021327677;-0.00036720597;0.8647176;0.0;0.0;-0.3141
8374018223;1.3e-44;0.50138295;0.057723034;-0.034041062;0.86262643;0.0;0.0;-0.3141
8374067678;1.3e-44;0.5002307;0.0781122;-0.04586524;0.86114115;0.0;0.0;-0.3141
8374117172;1.3e-44;0.4993508;0.085540496;-0.0501175;0.8607089;0.0;0.0;-0.3141
8374166654;1.3e-44;0.4989512;0.08224268;-0.04812903;0.8613754;0.0;0.0;-0.3141
8374216130;1.3e-44;0.5000459;0.0525853;-0.03092984;0.8638473;0.0;0.0;-0.3141
8374265671;1.3e-44;0.5007677;0.021364624;-0.012855869;0.8652225;0.0;0.0;-0.3141
8374319656;1.3e-44;0.5011036;0.0072273547;-0.0046759206;0.86534446;0.0;0.0;-0.3141
8374369148;1.3e-44;0.5014204;0.00015902311;-0.000582969;0.86520356;0.0;0.0;-0.3141
8374418599;1.3e-44;0.5018472;0.00015873545;-0.00058304734;0.864956;0.0;0.0;-0.3141
8374463573;1.3e-44;0.5019044;-0.03783736;0.021493435;0.86382776;0.0;0.0;-0.3141
8374517578;1.3e-44;0.5008219;-0.07936397;0.045689892;0.8606923;0.0;0.0;-0.3141
8374567057;1.3e-44;0.49927852;-0.107668385;0.062201686;0.8574727;0.0;0.0;-0.3141
8374616547;1.3e-44;0.49913582;-0.11092148;0.06411304;0.85700023;0.0;0.0;-0.3141
8374670618;1.3e-44;0.5029671;-0.03999798;0.022817891;0.863078;0.0;0.0;-0.3141
8374720063;1.3e-44;0.50388736;-0.0009440227;5.9080437e-05;0.8637688;0.0;0.0;-0.3141
8374765034;1.3e-44;0.5041217;-0.0009440066;5.9336584e-05;0.8636321;0.0;0.0;-0.3141
8374814500;1.3e-44;0.5038984;-0.0005789976;-0.00015385404;0.8637627;0.0;0.0;-0.3141
8374868476;1.3e-44;0.5032727;-0.00021370762;-0.00036695538;0.8641275;0.0;0.0;-0.3141
8374918007;1.3e-44;0.50145465;0.054757595;-0.032314;0.86284447;0.0;0.0;-0.3141
8374967480;1.3e-44;0.5000383;0.072211586;-0.042382263;0.861946;0.0;0.0;-0.3141
8375016951;1.3e-44;0.49858528;0.09148415;-0.053507056;0.8603373;0.0;0.0;-0.3141
8375066428;1.3e-44;0.49838713;0.09186495;-0.05370267;0.8603994;0.0;0.0;-0.3141
8375115926;1.3e-44;0.49945983;0.077045046;-0.04514596;0.8617226;0.0;0.0;-0.3141
8375165468;1.3e-44;0.501753;0.019863416;-0.012016923;0.86469936;0.0;0.0;-0.3141
8375219407;1.3e-44;0.5022669;0.00015845252;-0.0005831243;0.8647124;0.0;0.0;-0.3141
8375268876;1.3e-44;0.5022016;-0.00021325277;-0.0003672199;0.86475044;0.0;0.0;-0.3141
8375318370;1.3e-44;0.5016759;-0.021777254;0.012143745;0.8646962;0.0;0.0;-0.3141
8375367899;1.3e-44;0.49911156;-0.085985936;0.049363848;0.8608468;0.0;0.0;-0.3141
8375417388;1.3e-44;0.49767825;-0.109948635;0.063282974;0.8580343;0.0;0.0;-0.3141
8375466843;1.3e-44;0.498413;-0.109173454;0.062948994;0.85773134;0.0;0.0;-0.3141
8375516330;1.3e-44;0.50195414;-0.057148706;0.032772742;0.8623816;0.0;0.0;-0.3141
8375570398;1.3e-44;0.5037128;-0.0002138945;-0.0003668465;0.86387104;0.0;0.0;-0.3141
8375615372;1.3e-44;0.503747;-0.0015539039;-0.0035180843;0.8638427;0.0;0.0;-0.3141
8375664827;1.3e-44;0.5026259;-0.010710932;-0.03208245;0.8638421;0.0;0.0;-0.3141
8375718797;1.3e-44;0.49851155;-0.053624187;-0.09676341;0.85979503;0.0;0.0;-0.3141
8375768259;1.3e-44;0.4954104;-0.06810331;-0.11710957;0.8580302;0.0;0.0;-0.3141
8375817802;1.3e-44;0.49222583;-0.071870685;-0.12367695;0.858634;0.0;0.0;-0.3141
8375867247;1.3e-44;0.48900533;-0.06992367;-0.12140382;0.8609562;0.0;0.0;-0.3141
8375918228;1.3e-44;0.48825365;-0.046692427;-0.081254296;0.8676554;0.0;0.0;-0.3141
8375966228;1.3e-44;0.48804075;-0.014096815;-0.025197217;0.8723432;0.0;0.0;-0.3141
8376015730;1.3e-44;0.48809728;0.0012935345;-0.0012099387;0.8727874;0.0;0.0;-0.3141
8376069757;1.3e-44;0.48945415;0.00054190995;-0.00079113164;0.87202847;0.0;0.0;-0.3141
8376119241;1.3e-44;0.49004754;0.012326004;0.02103998;0.8713546;0.0;0.0;-0.3141
8376168693;1.3e-44;0.4881763;0.04666363;0.08205885;0.8676248;0.0;0.0;-0.3141
8376213677;1.3e-44;0.48621634;0.05978432;0.106392644;0.86527455;0.0;0.0;-0.3141
8376267713;1.3e-44;0.48513892;0.05698956;0.11623147;0.8648021;0.0;0.0;-0.3141
8376317174;1.3e-44;0.48667946;0.04746062;0.08551809;0.86808825;0.0;0.0;-0.3141
8376366660;1.3e-44;0.4891486;0.002092485;0.0037310468;0.87218994;0.0;0.0;-0.3141
8376420594;1.3e-44;0.48972917;-0.00020795628;-0.00037024505;0.87187445;0.0;0.0;-0.3141
8376465619;1.3e-44;0.4897422;-0.009401172;-0.017609697;0.8716388;0.0;0.0;-0.3141
8376515157;1.3e-44;0.48592696;-0.05526969;-0.10549244;0.8658473;0.0;0.0;-0.3141
8376564611;1.3e-44;0.48311937;-0.06729757;-0.12818028;0.8635025;0.0;0.0;-0.3141
8376618562;1.3e-44;0.48123688;-0.07061752;-0.13545766;0.86317754;0.0;0.0;-0.3141
8376668047;1.3e-44;0.4804425;-0.067568846;-0.13042034;0.8646387;0.0;0.0;-0.3141
8376717572;1.3e-44;0.4846677;0.023405746;-0.015403114;0.87424946;0.0;0.0;-0.3141
8376767035;1.3e-44;0.4838747;0.019489639;-0.012720838;0.8748278;0.0;0.0;-0.3141
