timestamp;rxerrors;fix;rssi;remote_rssi;txbuf;noise;remote_noise
7918401492;0;0;29;0;100;34;0
7918640754;0;0;30;0;95;41;0
7919322740;0;0;30;0;96;37;0
7919790501;0;0;30;0;100;21;0
7920248555;0;0;30;0;100;28;0
7920707138;0;0;30;0;100;31;0
7921416761;0;0;30;0;100;30;0
7921642275;0;0;30;0;100;26;0
7922380562;0;0;30;0;100;27;0
7922795340;0;0;30;0;100;21;0
7923256732;0;0;30;0;100;23;0
7923714037;0;0;30;0;100;28;0
7924404620;0;0;30;0;97;29;0
7924634564;0;0;30;0;99;22;0
7925339600;0;0;30;0;100;25;0
7925812332;0;0;30;0;85;20;0
7926262431;0;0;30;0;100;19;0
7926721931;0;0;30;0;100;25;0
7927413386;0;0;30;0;100;22;0
7927651624;0;0;30;0;100;23;0
7928337755;0;0;30;0;100;20;0
7928796585;0;0;30;0;97;35;0
7929258309;0;0;30;0;96;18;0
7929728193;0;0;30;0;100;25;0
7930431086;0;0;30;0;100;25;0
7930654554;0;0;30;0;100;27;0
7931341258;0;0;30;0;100;23;0
7931800978;0;0;30;0;100;22;0
7932264790;0;0;30;0;97;25;0
7932733443;0;0;30;0;100;26;0
7933429440;0;0;30;0;100;23;0
7933651753;0;0;30;0;100;21;0
7934342481;0;0;30;0;97;26;0
7934812285;0;0;30;0;96;23;0
7935268763;0;0;30;0;100;26;0
7935738309;0;0;30;0;100;22;0
7936440654;0;0;30;0;81;22;0
7936707869;0;0;30;0;97;18;0
7937355879;0;0;30;0;100;20;0
7937821764;0;0;30;0;100;20;0
7938279747;0;0;30;0;100;28;0
7938736352;0;0;30;0;100;24;0
7939432754;0;0;30;0;97;20;0
7939662583;0;0;30;0;100;23;0
7940365712;0;0;30;0;100;20;0
7940822374;0;0;30;0;100;22;0
7941285611;0;0;30;0;100;33;0
7941745753;0;0;30;0;98;26;0
7942437549;0;0;30;0;100;25;0
7942678085;0;0;30;0;100;29;0
7943367653;0;0;30;0;99;30;0
7943646280;0;0;30;0;100;34;0
7944280673;0;0;30;0;97;33;0
7944749655;0;0;30;0;95;24;0
7945447028;0;0;30;0;99;21;0
7945677090;0;0;30;0;100;31;0
7946370598;0;0;30;0;99;30;0
7946827488;0;0;30;0;100;23;0
7947338503;0;0;30;0;99;20;0
7947760666;0;0;30;0;100;29;0
7948453692;0;0;30;0;96;26;0
7948675267;0;0;30;0;100;24;0
7949370083;0;0;30;0;97;31;0
7949835344;0;0;30;0;100;24;0
7950301111;0;0;30;0;100;21;0
7950809149;0;0;30;0;97;31;0
7951453345;0;0;27;0;98;30;0
7951680624;0;0;27;0;99;25;0
7952378276;0;0;26;0;100;27;0
7952837750;0;0;25;0;100;26;0
7953310646;0;0;25;0;100;23;0
7953767795;0;0;24;0;100;30;0
7954280749;0;0;23;0;100;30;0
7954682180;0;0;23;0;97;29;0
7955382125;0;0;23;0;100;26;0
7955841523;0;0;23;0;100;33;0
7956314083;0;0;23;0;100;26;0
7956768130;0;0;23;0;98;29;0
7957464048;0;0;23;0;100;31;0
7957705743;0;0;23;0;83;24;0
7958391755;0;0;23;0;100;22;0
7958848619;0;0;23;0;100;29;0
7959303388;0;0;23;0;97;23;0
7959771600;0;0;23;0;98;20;0
7960469351;0;0;23;0;99;31;0
7960703970;0;0;23;0;100;21;0
7961442443;0;0;23;0;97;17;0
7961645739;0;0;23;0;100;18;0
7962318589;0;0;23;0;100;23;0
7962778093;0;0;23;0;100;23;0
7963471609;0;0;23;0;100;22;0
7963701312;0;0;23;0;100;20;0
7964393753;0;0;23;0;97;20;0
7964641992;0;0;23;0;100;32;0
7965318981;0;0;21;0;98;27;0
7965788730;0;0;20;0;100;24;0
7966473130;0;0;19;0;100;22;0
7966712634;0;0;19;0;100;28;0
7967399533;0;0;19;0;98;22;0
7967644841;0;0;19;0;100;32;0
7968334205;0;0;19;0;90;35;0
7968796581;0;0;19;0;100;18;0
7969480495;0;0;19;0;100;24;0
7969718619;0;0;19;0;96;33;0
7970403003;0;0;19;0;100;32;0
7970640618;0;0;19;0;100;24;0
7971335391;0;0;19;0;100;33;0
7971789829;0;0;19;0;100;25;0
7972491065;0;0;19;0;100;25;0
7972718463;0;0;19;0;99;31;0
7973409499;0;0;19;0;100;32;0
7973648648;0;0;19;0;100;28;0
7974332754;0;0;19;0;100;27;0
7974791293;0;0;19;0;97;25;0
7975506102;0;0;19;0;82;28;0
7975724234;0;0;19;0;100;36;0
7976417616;0;0;19;0;100;35;0
7976655188;0;0;19;0;100;36;0
7977344025;0;0;19;0;100;33;0
7977803978;0;0;19;0;100;27;0
7978500412;0;0;19;0;100;24;0
7978729358;0;0;19;0;100;33;0
7979420433;0;0;19;0;100;30;0
7979652166;0;0;19;0;96;24;0
7980349826;0;0;19;0;100;25;0
7980810195;0;0;19;0;96;28;0
7981499360;0;0;19;0;96;25;0
7981737069;0;0;19;0;100;28;0
7982429086;0;0;19;0;100;21;0
7982708146;0;0;19;0;100;24;0
7983347537;0;0;19;0;100;22;0
7983822568;0;0;19;0;100;19;0
7984503754;0;0;19;0;97;23;0
7984731749;0;0;19;0;97;21;0
7985422754;0;0;19;0;100;22;0
7985666955;0;0;19;0;100;20;0
7986392237;0;0;19;0;97;19;0
7986823634;0;0;19;0;100;24;0
7987289137;0;0;19;0;100;35;0
7987743979;0;0;19;0;100;31;0
7988432269;0;0;19;0;100;22;0
7988667636;0;0;19;0;100;30;0
7989358694;0;0;19;0;100;28;0
7989670990;0;0;19;0;100;37;0
7990518745;0;0;19;0;100;28;0
7990754111;0;0;19;0;100;28;0
7991442058;0;0;19;0;96;26;0
7991671270;0;0;19;0;100;30;0
7992374043;0;0;19;0;100;32;0
7992827149;0;0;19;0;100;26;0
7993341668;0;0;19;0;100;26;0
7993759440;0;0;19;0;100;20;0
7994451211;0;0;19;0;97;25;0
7994672740;0;0;19;0;97;29;0
7995363632;0;0;19;0;99;21;0
7995838189;0;0;20;0;97;20;0
7996303334;0;0;20;0;100;31;0
7996768716;0;0;20;0;81;24;0
7997455407;0;0;20;0;100;20;0
7997689001;0;0;20;0;100;27;0
7998372940;0;0;20;0;100;25;0
7998845049;0;0;20;0;100;31;0
7999307252;0;0;20;0;100;24;0
7999763030;0;0;20;0;97;36;0
8000508611;0;0;20;0;100;29;0
8000687104;0;0;20;0;99;37;0
8001383497;0;0;20;0;96;30;0
8001844526;0;0;20;0;100;25;0
8002318491;0;0;20;0;100;17;0
8002768036;0;0;20;0;100;29;0
8003459060;0;0;20;0;100;22;0
8003697653;0;0;20;0;99;34;0
8004391449;0;0;20;0;100;31;0
8004847575;0;0;20;0;97;26;0
8005320357;0;0;20;0;100;26;0
8005779216;0;0;20;0;97;29;0
8006470322;0;0;20;0;100;27;0
8006702752;0;0;20;0;100;34;0
8007408742;0;0;20;0;85;35;0
8007858674;0;0;20;0;100;24;0
8008322693;0;0;20;0;100;24;0
8008792334;0;0;20;0;100;30;0
8009469999;0;0;20;0;96;31;0
8009695330;0;0;20;0;97;27;0
8010402207;0;0;20;0;97;37;0
8010633305;0;0;20;0;100;28;0
8011335358;0;0;20;0;100;25;0
8011789349;0;0;20;0;100;29;0
8012476500;0;0;20;0;100;33;0
8012710678;0;0;20;0;100;24;0
8013399756;0;0;20;0;100;32;0
8013645480;0;0;21;0;100;27;0
8014336769;0;0;22;0;100;25;0
8014789359;0;0;23;0;100;34;0
8015479268;0;0;24;0;97;32;0
8015714476;0;0;24;0;97;24;0
8016411142;0;0;24;0;100;27;0
8016646505;0;0;24;0;100;28;0
8017342778;0;0;24;0;100;26;0
8017799401;0;0;24;0;100;34;0
8018487548;0;0;24;0;100;32;0
8018724140;0;0;24;0;100;30;0
8019421614;0;0;24;0;100;24;0
8019636150;0;0;24;0;97;28;0
8020339190;0;0;24;0;97;29;0
8020799259;0;0;24;0;99;29;0
8021488618;0;0;24;0;100;25;0
8021772481;0;0;24;0;97;26;0
8022414753;0;0;24;0;98;23;0
8022644617;0;0;24;0;99;37;0
8023576752;0;0;24;0;100;28;0
8023801760;0;0;24;0;99;23;0
8024495464;0;0;24;0;100;24;0
8024731625;0;0;24;0;100;23;0
8025423233;0;0;24;0;97;25;0
8025646356;0;0;24;0;99;30;0
8026356329;0;0;24;0;99;31;0
8026805755;0;0;24;0;100;25;0
8027499440;0;0;24;0;100;26;0
8027735714;0;0;24;0;98;19;0
8028425760;0;0;24;0;100;20;0
8028904754;0;0;24;0;90;19;0
8029360693;0;0;24;0;100;26;0
8029813004;0;0;24;0;100;22;0
8030516591;0;0;24;0;100;17;0
8030736036;0;0;24;0;100;24;0
8031434464;0;0;24;0;100;20;0
8031668530;0;0;24;0;100;32;0
8032408761;0;0;24;0;97;24;0
8032824192;0;0;26;0;100;21;0
8033524180;0;0;28;0;100;26;0
8033742670;0;0;29;0;100;29;0
