timestamp;timestamp_sample;device_id;pressure;temperature;error_count
7992010240;7992009657;4028193;101264.0;40.16;0
7993004477;7993003894;4028193;101267.0;40.14;0
7994009428;7994008845;4028193;101262.0;40.129997;0
7995003534;7995002951;4028193;101268.0;40.11;0
7996009018;7996008435;4028193;101272.0;40.1;0
7997002640;7997002058;4028193;101267.0;40.079998;0
7997996630;7997996047;4028193;101264.0;40.07;0
7999012074;7999011492;4028193;101264.0;40.05;0
8000006169;8000005585;4028193;101266.0;40.04;0
8001011229;8001010646;4028193;101263.0;40.02;0
8002005055;8002004473;4028193;101265.0;40.01;0
8003009904;8003009320;4028193;101266.0;39.989998;0
8004004077;8004003495;4028193;101264.0;39.98;0
8004998171;8004997588;4028193;101265.0;39.96;0
8006014006;8006013406;4028193;101267.0;39.95;0
8007008380;8007007797;4028193;101268.0;39.94;0
8008013429;8008012846;4028193;101269.0;39.92;0
8009007975;8009007392;4028193;101267.0;39.91;0
8010002123;8010001540;4028193;101263.0;39.89;0
8011007238;8011006655;4028193;101266.0;39.879997;0
8012001098;8012000514;4028193;101266.0;39.87;0
8012995254;8012994671;4028193;101264.0;39.85;0
8014011168;8014010585;4028193;101269.0;39.84;0
8015005305;8015004698;4028193;101268.0;39.82;0
8016010082;8016009499;4028193;101264.0;39.809998;0
8017004024;8017003441;4028193;101267.0;39.79;0
8018008826;8018008244;4028193;101262.0;39.78;0
8019002844;8019002249;4028193;101265.0;39.77;0
8019996847;8019996265;4028193;101263.0;39.76;0
8020991092;8020990509;4028193;101267.0;39.75;0
8022006971;8022006388;4028193;101268.0;39.73;0
8023012008;8023011425;4028193;101268.0;39.719997;0
8024005889;8024005307;4028193;101264.0;39.71;0
8025010617;8025010034;4028193;101267.0;39.7;0
8026005018;8026004434;4028193;101266.0;39.68;0
8026999190;8026998607;4028193;101268.0;39.67;0
8027993062;8027992471;4028193;101264.0;39.66;0
8029008644;8029008061;4028193;101266.0;39.649998;0
8030013460;8030012877;4028193;101266.0;39.629997;0
8031008008;8031007425;4028193;101266.0;39.62;0
