timestamp;timestamp_sample;states[0];states[1];states[2];states[3];states[4];states[5];states[6];states[7];states[8];states[9];states[10];states[11];states[12];states[13];states[14];states[15];states[16];states[17];states[18];states[19];states[20];states[21];states[22];states[23];states[24];covariances[0];covariances[1];covariances[2];covariances[3];covariances[4];covariances[5];covariances[6];covariances[7];covariances[8];covariances[9];covariances[10];covariances[11];covariances[12];covariances[13];covariances[14];covariances[15];covariances[16];covariances[17];covariances[18];covariances[19];covariances[20];covariances[21];covariances[22];covariances[23];n_states
7866587615;7866399066;0.32051942;-0.28846613;0.2960032;0.85231256;0.00091604743;0.002485593;-0.009048066;0.0;0.0;7.4246817;-0.008286796;-0.00043538812;-0.0016619399;-0.0028695501;0.03341615;-0.002311193;0.16113468;0.0003649752;-0.20210044;-0.045463227;0.025027199;-0.056948025;0.0;0.0;7.434682;9.586481e-06;1.3630843e-05;0.0026862998;0.0007621393;0.00076180766;0.0031509984;8.2801e-05;8.2788036e-05;0.0749921;3.7443183e-07;2.161588e-07;3.4107563e-07;0.00014665542;0.0005660618;4.0077277e-05;3.0334977e-05;1.113907e-05;0.0012460666;0.00057489955;0.00016650262;0.0005742633;1.0;1.0;1e-04;25
7867082693;7866893909;0.32066295;-0.28839996;0.2961518;0.8522293;0.0024252143;-0.00060776493;-0.010019665;0.0;0.0;7.426425;-0.008289075;-0.00043909898;-0.0016647264;-0.0028158794;0.03347371;-0.0023136786;0.16109495;0.00036092295;-0.20192635;-0.045512885;0.025055949;-0.056833778;0.0;0.0;7.436425;9.829901e-06;1.3874237e-05;0.0026766555;0.00091522466;0.0009147405;0.0032460631;0.00011718005;0.00011715606;0.07521331;3.7526797e-07;2.1687684e-07;3.4142712e-07;0.00014660087;0.0005657913;4.0114563e-05;3.0283834e-05;1.1011461e-05;0.0012460378;0.00057483895;0.00016647538;0.00057424343;1.0;1.0;1e-04;25
7867587214;7867398648;0.3215144;-0.28829104;0.29673463;0.85174257;0.00072830974;0.0010836843;-0.010935493;0.0;0.0;7.430521;-0.0082737105;-0.0004497722;-0.001683914;-0.0027639072;0.03350202;-0.0023174442;0.1610728;0.00035815404;-0.20179683;-0.045572672;0.025071487;-0.056750823;0.0;0.0;7.4405212;9.44722e-06;1.3481911e-05;0.0026696236;0.0006893082;0.0006890138;0.0031030856;6.963063e-05;6.962149e-05;0.07492927;3.74176e-07;2.156104e-07;3.4021764e-07;0.00014652094;0.0005654718;4.0150167e-05;3.0242085e-05;1.09052335e-05;0.0012460138;0.0005747878;0.0001664526;0.0005742266;1.0;1.0;1e-04;25
7868091876;7867903387;0.3224998;-0.28799915;0.29710454;0.8513397;0.0014435374;0.0055324477;-0.008317147;0.0;0.0;7.4287834;-0.008273726;-0.00044978343;-0.0016825788;-0.0027576282;0.03351235;-0.0023167322;0.1610532;0.00035394414;-0.2016388;-0.045646977;0.025115103;-0.05664097;0.0;0.0;7.4387836;1.1066468e-05;1.5124988e-05;0.0026612505;0.0018061486;0.0018048557;0.00371776;0.00051350216;0.0005132871;0.07786784;3.7916186e-07;2.2059535e-07;3.442158e-07;0.00014656418;0.0005655075;4.0194987e-05;3.0196334e-05;1.0783139e-05;0.001245986;0.00057473313;0.00016643104;0.00057420577;1.0;1.0;1e-04;25
7868586705;7868398229;0.3675549;-0.25770637;0.2971195;0.8427401;-0.030169826;0.07644026;-0.03593167;0.0;0.0;7.423343;-0.00827393;-0.0004502071;-0.0016855063;-0.0027576282;0.03351235;-0.0023167322;0.16108634;0.0003506912;-0.20156617;-0.04573353;0.02514634;-0.056576174;0.0;0.0;7.438932;1.2739363e-05;1.6824368e-05;0.0026519787;0.00336893;0.0033590123;0.004309343;0.0020135555;0.0020128582;0.08169452;3.8404707e-07;2.2547837e-07;3.4806854e-07;0.00014660857;0.00056555116;4.0239007e-05;3.0157662e-05;1.0663721e-05;0.0012450726;0.0005742304;0.00016635866;0.00057380705;1.0;1.0;0.0980479;25
7869092016;7868902968;0.32205677;-0.010321145;0.02818779;0.94624436;-0.06311174;0.05946468;0.030989654;0.0;0.0;7.42021;-0.008273715;-0.00045028946;-0.0017244442;-0.0027576282;0.03351235;-0.0023111503;0.16064258;0.0004731313;-0.18750206;-0.03552943;0.018902736;-0.06291745;0.0;0.0;7.438932;1.4529687e-05;1.8612063e-05;0.002606651;0.00546177;0.005463455;0.0048802793;0.0056722695;0.0056692916;0.08677466;3.8902465e-07;2.3045365e-07;3.523985e-07;0.00014665384;0.0005655957;4.028312e-05;3.0021029e-05;1.0563217e-05;0.00074581907;0.00034810268;0.00011434437;0.00035190253;1.0;1.0;0.22295848;25
7869596191;7869407708;0.2915267;0.009984909;-0.012104057;0.9564341;-0.035448987;0.035555165;-0.007311874;0.0;0.0;7.415542;-0.008273691;-0.00045003564;-0.0018633888;-0.0027576282;0.03351235;-0.0023078618;0.16079259;0.00072703505;-0.18730868;-0.03227538;0.014492827;-0.055205796;0.0;0.0;7.438932;1.6402579e-05;2.0460118e-05;0.0025080435;0.008260833;0.008256841;0.005432852;0.012933483;0.01294129;0.093598455;3.9398992e-07;2.3542133e-07;3.5685864e-07;0.00014669911;0.0005656402;4.032544e-05;2.9892344e-05;1.0447031e-05;0.00031689406;0.00015401005;6.892874e-05;0.00016071196;1.0;1.0;0.34784478;25
7870091078;7869902550;0.26247147;0.014501612;-0.009497232;0.9647841;-0.044436183;0.042613488;-0.026158767;0.0;0.0;7.4018726;-0.008273716;-0.00045008122;-0.0019826058;-0.0027576282;0.03351235;-0.0023028345;0.1611463;0.00093305163;-0.18608633;-0.028566375;0.010388651;-0.049105957;0.0;0.0;7.438932;1.8359257e-05;2.2433202e-05;0.0024159155;0.011724278;0.011745107;0.0059447098;0.02546983;0.025509698;0.10045771;3.9883977e-07;2.4028287e-07;3.6119317e-07;0.00014674349;0.0005656839;4.036538e-05;2.9807656e-05;1.03337825e-05;0.0001991235;0.000100668156;5.5563087e-05;0.00010801406;1.0;1.0;0.4702823;25
7870585910;7870397393;0.2408898;0.005835183;-0.0062528183;0.97051483;-0.067368954;0.056216534;-0.023854863;0.0;0.0;7.3862553;-0.008273691;-0.0004502177;-0.002067858;-0.0027576282;0.03351235;-0.0022968433;0.16154759;0.001075266;-0.18498972;-0.025685176;0.0074047167;-0.044710357;0.0;0.0;7.438932;2.0447396e-05;2.457124e-05;0.0023471077;0.01600468;0.016076056;0.0064552994;0.045791704;0.04591643;0.10899844;4.036678e-07;2.4513403e-07;3.6558498e-07;0.00014678788;0.00056572753;4.040302e-05;2.9735582e-05;1.024e-05;0.00015415449;8.026858e-05;4.9935734e-05;8.783824e-05;1.0;1.0;0.59272313;25
7871090710;7870902132;0.21918868;0.011230969;-0.009627515;0.97557044;-0.09649938;0.07264671;-0.03390479;0.0;0.0;7.3700547;-0.008273722;-0.00045042532;-0.0021499698;-0.0027576282;0.03351235;-0.0022899525;0.16218776;0.0012038043;-0.18389629;-0.022723615;0.0045632026;-0.04020384;0.0;0.0;7.438932;2.271846e-05;2.6912157e-05;0.002274818;0.021358073;0.02150899;0.00693107;0.07765681;0.078001805;0.1176307;4.0856543e-07;2.5006997e-07;3.69943e-07;0.00014683315;0.00056577206;4.0435818e-05;2.9647608e-05;1.0132962e-05;0.00012368406;6.63859e-05;4.5779925e-05;7.412774e-05;1.0;1.0;0.7176206;25
