timestamp;bias_x[0];bias_x[1];bias_x[2];bias_x[3];bias_y[0];bias_y[1];bias_y[2];bias_y[3];bias_z[0];bias_z[1];bias_z[2];bias_z[3];valid[0];valid[1];valid[2];valid[3];stable[0];stable[1];stable[2];stable[3]
7866240670;-0.041838687;0.0019372426;0.0;0.0;0.029200718;0.0019002856;0.0;0.0;-0.058162067;0.0007779941;0.0;0.0;1;0;0;0;1;0;0;0
8419282547;-0.00085704983;-0.0052047884;0.0;0.0;-7.128448e-05;-0.00037128417;0.0;0.0;0.0015180999;0.0065006525;0.0;0.0;0;0;0;0;0;0;0;0
8419302251;-0.0009533755;0.0063695814;0.0;0.0;-2.589904e-05;-0.0008353988;0.0;0.0;-0.00013396272;0.0056796903;0.0;0.0;0;0;0;0;0;0;0;0
8419482252;-0.006150511;0.007254634;0.0;0.0;0.0003686979;-0.001178758;0.0;0.0;-0.0031385303;0.0143716615;0.0;0.0;0;0;0;0;0;0;0;0
8419682303;-0.018061731;-0.0096956305;0.0;0.0;0.0011264591;-0.001059003;0.0;0.0;-0.018165013;0.023324072;0.0;0.0;0;0;0;0;0;0;0;0
8419882251;-0.0060573006;-0.00188306;0.0;0.0;0.0015612049;0.0031156964;0.0;0.0;-0.025378773;-0.016939526;0.0;0.0;0;0;0;0;0;0;0;0
