timestamp;timestamp_sample;accel_device_id;gyro_device_id;delta_angle[0];delta_angle[1];delta_angle[2];delta_velocity[0];delta_velocity[1];delta_velocity[2];delta_angle_dt;delta_velocity_dt;delta_angle_clipping;delta_velocity_clipping;accel_calibration_count;gyro_calibration_count
7866499524;7866499387;4259850;4325386;5.6092604e-06;-9.83971e-06;2.8443617e-05;0.029955564;-0.013200142;-0.027171437;4546;4362;0;0;4;1
7867003433;7867003272;4259850;4325386;4.1977168e-05;-4.0766852e-07;4.750894e-07;0.03045968;-0.01320023;-0.026511565;4500;4365;0;0;4;1
7867502852;7867502704;4259850;4325386;-6.585094e-06;-2.7731026e-05;3.6050303e-06;0.030833887;-0.013056711;-0.028643254;4500;4360;0;0;4;1
7868002269;7868002136;4259850;4325386;0.00018028099;2.51928e-05;-0.00010974908;0.029962279;-0.012470723;-0.026809124;4499;4363;0;0;4;1
7868501749;7868501615;4259850;4325386;-0.0049440507;-0.006565948;0.0011599129;0.03280801;-0.0029635585;-0.021480555;4545;4361;0;0;4;1
7869001152;7869001001;4259850;4325386;-0.00028830007;-0.0012198358;0.00021423612;0.0015278176;-0.002195181;-0.04572131;4453;4362;0;0;4;1
7869505090;7869504932;4259850;4325386;0.00034804788;-0.0006401494;4.2234566e-05;-0.000838541;0.0031652576;-0.057961423;4499;5812;0;0;4;1
7870000019;7869999865;4259850;4325386;1.8889605e-05;0.00037836324;0.00012741984;0.0090332525;0.0036094335;-0.054446343;4495;4362;0;0;4;1
7870499432;7870499298;4259850;4325386;-0.00018712808;-0.00035989404;3.8198315e-05;0.0009723143;0.0017960328;-0.04323492;4499;4361;0;0;4;1
7871003425;7871003230;4259850;4325386;-0.0003274135;0.0005100027;-1.7038907e-05;-0.0036814206;0.0016685602;-0.03702792;4453;4361;0;0;4;1
7871502831;7871502662;4259850;4325386;0.00022410745;0.00054608705;0.00012099684;-0.002911014;-0.0020124996;-0.045088913;4499;4359;0;0;4;1
7872002244;7872002095;4259850;4325386;-0.002183989;-8.30925e-05;4.5850597e-05;-0.0020775355;5.7436726e-05;-0.04901034;4500;4361;0;0;4;1
7872501657;7872501527;4259850;4325386;0.0006977772;0.0007368724;-0.00022760151;-0.00063982775;-0.0051613105;-0.048283745;4499;4361;0;0;4;1
7873001158;7873001008;4259850;4325386;0.0039406316;-0.0004369562;-0.0002519449;0.001600252;-0.0044559245;-0.032315265;4547;4361;0;0;4;1
7873500538;7873500392;4259850;4325386;0.004808171;0.0010413678;-0.00027437674;-0.0066874074;-0.0043815225;-0.042204835;4452;4361;0;0;4;1
7873999981;7873999825;4259850;4325386;-0.001659118;-0.00421294;0.00023277443;-0.0008313215;0.015238846;-0.061860457;4499;4360;0;0;4;1
7874499405;7874499258;4259850;4325386;-0.00043811617;0.0042077494;-0.00017721597;-0.006031205;0.0020356448;-0.033006173;4500;4361;0;0;4;1
7875003376;7875003236;4259850;4325386;-0.00014154562;0.00079001614;-0.00026458965;-0.0051747207;0.0040386114;-0.049934223;4546;4361;0;0;4;1
7875502785;7875502622;4259850;4325386;0.00069788116;-0.0008017502;-0.0020546997;-0.0052832644;0.0009340452;-0.050559968;4452;4361;0;0;4;1
7876002206;7876002055;4259850;4325386;0.00084873394;-0.0029253922;-0.002772685;-0.011394485;-0.0017005972;-0.042018056;4500;4361;0;0;4;1
7876501652;7876501487;4259850;4325386;0.0026704548;-0.0011931711;-0.0025374736;0.015983066;-0.001975448;-0.048644926;4499;4362;0;0;4;1
7877001050;7877000920;4259850;4325386;-0.00023861739;0.0020008113;-0.0005893376;0.002993044;0.001394322;-0.036402937;4500;4361;0;0;4;1
7877500532;7877500399;4259850;4325386;0.00081155857;0.00061682455;0.00045767592;-0.004628271;-0.0073479484;-0.032935157;4546;4361;0;0;4;1
7877999934;7877999785;4259850;4325386;-0.0008492567;-0.00035345135;0.0018590793;0.0018551283;-0.0017745283;-0.033800412;4453;4361;0;0;4;1
7878503872;7878503717;4259850;4325386;0.0009151789;-0.00076110754;0.0014529015;-0.013443487;-0.0063407253;-0.03969986;4500;4361;0;0;4;1
7879003282;7879003149;4259850;4325386;-0.003106303;0.0029964831;0.00066307344;0.013675052;-0.0059290356;-0.0391857;4499;4361;0;0;4;1
7879502764;7879502629;4259850;4325386;0.0018453454;0.0013256425;0.0020344378;-0.012387848;0.0063267103;-0.049918815;4547;4361;0;0;4;1
